i,j,flux_wedge,abs_flux,region_i,region_j,flux_exact,flux_coexact
44,2889,-0.1287363510173277,0.1287363510173277,interface,interface,0.03195263176829043,-0.16068898278561813
44,2529,-0.1763768362146063,0.1763768362146063,interface,interface,0.05813714695256268,-0.23451398316716898
44,3401,0.0798441043868879,0.0798441043868879,interface,interface,0.0009754713398385795,0.07886863304704932
45,3283,0.2216176551798737,0.2216176551798737,other,other,0.12796691839152868,0.09365073678834501
45,3244,-0.1247782435777681,0.1247782435777681,other,other,-0.13187967549888807,0.007101431921119977
45,2961,-0.0446729557121191,0.0446729557121191,other,other,-0.02137335680255087,-0.02329959890956823
45,2070,-0.5798197022475755,0.5798197022475755,other,other,-0.5198007251587345,-0.060018977088840963
45,1258,-0.0446729557121191,0.0446729557121191,other,other,-0.02932013333915212,-0.015352822372966979
45,3626,-0.1301287280759944,0.1301287280759944,other,other,-0.12804750552664168,-0.0020812225493527237
46,179,-0.0471140016833352,0.0471140016833352,other,other,0.02591439966829294,-0.07302840135162814
46,2107,-0.2254981662173951,0.2254981662173951,other,other,-0.29530925798720614,0.06981109176981104
46,4107,-0.1279259978497782,0.1279259978497782,other,other,-0.21292108619358024,0.08499508834380204
46,3867,-0.0262608089976552,0.0262608089976552,other,other,0.1504053368485335,-0.1766661458461887
46,4012,-0.0282255407861257,0.0282255407861257,other,other,0.09972950925898517,-0.12795505004511087
46,1680,0.0414301243937302,0.0414301243937302,other,other,-0.18141341204000672,0.22284353643373692
47,2787,0.2204552102814473,0.2204552102814473,interface,other,0.4781587816805884,-0.25770357139914113
47,1212,-0.3353336172227138,0.3353336172227138,interface,interface,-0.2234196314891701,-0.11191398573354372
47,1771,0.1715457178306473,0.1715457178306473,interface,other,0.43876828091696435,-0.2672225630863171
47,2586,-0.0861424497471469,0.0861424497471469,interface,interface,0.07607878294733561,-0.16222123269448252
47,450,-0.0399114857686251,0.0399114857686251,interface,interface,-1.1773060672663218,1.1373945814976967
47,1680,0.2056538204452143,0.2056538204452143,interface,other,0.5439862043253877,-0.3383323838801734
48,67,-0.7511523899316912,0.7511523899316912,interface,interface,-0.36980646440423715,-0.38134592552745405
48,1909,-0.4930818838220142,0.4930818838220142,interface,interface,-0.31158086504202376,-0.18150101877999042
