face_id,i,j,k,x_centroid,y_centroid,curl_total_abs,curl_coexact_abs
3153,573,1285,304,10750.0,6350.333333333333,0.0005382150491284,0.0005382147914531
3154,1374,1888,869,14104.666666666666,5203.666666666667,0.00019023109852159509,0.00019023120236048483
3155,1374,838,1888,13970.333333333334,5203.333333333333,9.293158461541887e-05,9.293169796953043e-05
3156,838,1374,210,13903.0,5318.666666666667,6.529779161017983e-05,6.529790469124559e-05
3157,1865,586,718,13968.666666666666,5896.333333333333,8.490545715715325e-05,8.490542951135717e-05
3158,1865,536,489,14170.0,5781.333333333333,0.00023042759152281918,0.00023042751145833788
3159,586,1865,489,14102.666666666666,5896.666666666667,0.00015977959023956401,0.00015977957759450703
3160,133,793,445,15108.0,6015.333333333333,6.179538770965872e-05,6.17952709008916e-05
3161,1901,662,1511,15508.666666666666,6478.666666666667,9.20990567761198e-06,9.209818809286635e-06
3162,1901,230,662,15576.0,6363.333333333333,1.7775393590030805e-05,1.777545742041323e-05
3163,1035,1901,1511,15374.666666666666,6478.333333333333,3.6019795074469365e-05,3.601968525444655e-05
3164,2047,1720,2028,15578.0,5669.333333333333,4.6520222981611963e-05,4.652023874261013e-05
3165,1720,2047,571,15712.0,5669.666666666667,1.127951193600118e-06,1.1279582635218095e-06
3166,1707,1720,571,15778.666666666666,5785.666666666667,1.557775936835873e-05,1.5577756483224847e-05
3167,167,1707,1838,15778.0,6017.333333333333,0.00013538185829223227,0.00013538185257471814
3168,230,167,1838,15710.666666666666,6132.666666666667,0.00021819356947954543,0.00021819345147353238
3169,167,1720,1707,15711.333333333334,5901.333333333333,0.00012218774095667533,0.00012218770838711042
3170,1485,772,1632,14708.0,5089.666666666667,0.0004173028113607678,0.0004173027967172291
3171,562,772,1485,14775.0,5205.333333333333,6.97838542962617e-05,6.978391429074022e-05
3172,772,438,1632,14574.0,5089.333333333333,0.0004361909790315,0.00043619088391500004
3173,1697,1031,1649,14975.0,5552.333333333333,0.00039978650046474057,0.0003997863047365345
3174,1031,562,1649,14908.333333333334,5436.666666666667,5.0826958389234785e-05,5.082706492219932e-05
3175,790,2089,1035,15106.666666666666,6477.666666666667,5.031124248381839e-05,5.031131893476499e-05
3176,239,2137,138,14702.666666666666,7169.666666666667,2.011077471105358e-05,2.0110708929680936e-05
3177,404,1968,64,14703.666666666666,6707.666666666667,3.9830582889206584e-05,3.9830540459667264e-05
3178,404,790,1970,14972.0,6708.333333333333,9.39621550517326e-06,9.39613517095903e-06
3179,376,1059,2184,13764.666666666666,6936.333333333333,1.7830864350553032e-05,1.7830885820588824e-05
3180,1309,376,2184,13898.666666666666,6936.666666666667,4.320159713698646e-06,4.320122415347681e-06
3181,376,2172,2150,13764.0,7167.333333333333,8.599999039245824e-05,8.599992643013827e-05
3182,1059,376,2150,13697.333333333334,7051.666666666667,3.235331548129421e-05,3.235326454818189e-05
3183,667,612,680,13497.333333333334,6704.333333333333,2.5689072549100443e-05,2.568909267547598e-05
3184,612,1059,680,13564.0,6820.333333333333,3.471459538728871e-05,3.471457264849104e-05
3185,612,667,1228,13564.666666666666,6588.666666666667,6.71817383909755e-05,6.718172007478767e-05
3186,1852,612,1228,13698.666666666666,6589.333333333333,0.00011665202968838238,0.00011665198236760803
3187,1059,612,2184,13698.0,6820.666666666667,4.899665287873222e-05,4.899664688826214e-05
3188,612,1852,2184,13765.333333333334,6705.333333333333,3.3389140380892235e-05,3.338910808689371e-05
3189,1751,390,457,14167.666666666666,6706.333333333333,7.677684054264801e-05,7.677679037705663e-05
3190,1309,390,1751,14100.333333333334,6821.666666666667,2.1451328546062994e-05,2.145128252333797e-05
3191,1852,390,2184,13899.666666666666,6705.666666666667,1.6299032350401015e-05,1.6299010187817977e-05
3192,390,1309,2184,13966.333333333334,6821.333333333333,2.2216784418202653e-05,2.2216812173818272e-05
3193,250,1246,1640,13967.333333333334,6358.666666666667,3.2487221526266524e-05,3.248722942279343e-05
3194,250,1852,1246,13900.0,6474.333333333333,0.00011066582259677203,0.00011066578356655357
3195,250,390,1852,13967.0,6590.333333333333,2.823513242205273e-05,2.823512256117754e-05
3196,390,250,457,14101.0,6590.666666666667,2.6117404120581706e-05,2.6117388600449312e-05
3197,470,1309,1322,14099.666666666666,7052.666666666667,0.00012709574688055033,0.0001270956814815225
3198,2172,470,102,13965.0,7283.333333333333,9.132584239589998e-05,9.13257530102e-05
3199,376,470,2172,13898.0,7167.666666666667,0.0001004102648241411,0.00010041022037872536
3200,470,376,1309,13965.333333333334,7052.333333333333,2.790511434820172e-05,2.7905055998922626e-05
3201,1385,262,1065,14768.666666666666,7516.333333333333,0.000333418466637,0.0003334183536596174
3202,262,1385,239,14702.0,7400.666666666667,6.190738177962224e-05,6.190725365207359e-05
3203,2029,1385,1065,14701.333333333334,7631.666666666667,0.0002410577661851133,0.0002410577344810683
3204,1257,1385,2029,14567.333333333334,7631.333333333333,0.0002467888650104473,0.0002467888004001773
3205,470,1404,102,14099.0,7283.666666666667,0.0003770385728781178,0.0003770384797170138
3206,1404,470,1322,14166.333333333334,7168.333333333333,0.00023715283230382153,0.00023715280436019252
3207,771,1705,1286,14571.666666666666,6013.333333333333,5.422209191995941e-05,5.422208762860139e-05
3208,1933,1142,41,12565.666666666666,4159.333333333333,6.470609327001004e-05,6.47060972704673e-05
3209,1733,1933,2063,12566.333333333334,3928.3333333333335,6.718271360265805e-05,6.718267708531981e-05
3210,1933,41,2063,12499.0,4043.6666666666665,4.051590434879275e-05,4.051589334415146e-05
3211,1933,1733,1004,12700.333333333334,3928.6666666666665,0.0001601838792784158,0.00016018385448672513
3212,1142,1072,943,12565.0,4390.333333333333,1.3510585335796642e-05,1.3510546155591815e-05
3213,111,1072,529,12564.333333333334,4621.333333333333,4.6796022991961895e-05,4.679606021234853e-05
3214,1072,111,943,12497.666666666666,4505.666666666667,7.55647081388297e-06,7.556421130870756e-06
3215,1834,1840,29,13165.0,5663.333333333333,1.6294531502971594e-07,1.6288671640768654e-07
3216,342,1840,1834,13097.666666666666,5778.666666666667,1.8221610295619614e-05,1.8221493046532333e-05
3217,29,1840,859,13098.333333333334,5547.666666666667,7.165797597549249e-05,7.165787800564824e-05
3218,1840,342,548,12963.666666666666,5778.333333333333,5.0659527937742714e-05,5.065930972684003e-05
3219,1840,292,859,12964.333333333334,5547.333333333333,0.00019715896376060587,0.00019715906315981215
3220,292,1840,548,12897.0,5662.666666666667,9.572342162610546e-06,9.572510339061913e-06
3221,1327,311,38,12761.0,6355.333333333333,0.00018144838693664805,0.0001814483549144266
3222,143,1211,548,12762.333333333334,5893.333333333333,0.0002799734292063082,0.0002799736253199452
3223,342,143,548,12896.333333333334,5893.666666666667,0.0005959104390343923,0.0005959101204866
3224,143,342,402,12963.0,6009.333333333333,5.939937685909999e-05,5.9399322267470595e-05
3225,311,143,402,12895.666666666666,6124.666666666667,0.000140896674901476,0.00014089658956760573
3226,1393,601,859,12965.0,5316.333333333333,0.000377341581576787,0.0003773415882804043
3227,2171,601,1393,12898.0,5200.333333333333,0.000261126763704113,0.0002611267961385957
3228,777,687,1004,12901.0,4044.6666666666665,4.8829635281421506e-05,4.8829475514802314e-05
3229,687,1933,1004,12767.0,4044.3333333333335,0.00017949783192324755,0.0001794978612147905
3230,1933,687,1142,12699.666666666666,4159.666666666667,0.00018948261159131003,0.00018948252877695775
3231,1888,1893,418,13971.333333333334,4972.333333333333,8.667152275026451e-05,8.66717074280626e-05
3232,838,1893,1888,13903.666666666666,5087.666666666667,0.0001333969508017008,0.00013339673472734562
3233,1893,1988,200,13703.0,4971.666666666667,0.0001258303035164415,0.00012583006223936428
3234,1988,1893,838,13769.666666666666,5087.333333333333,9.432000995041859e-05,9.431979315629355e-05
3235,332,751,152,14106.666666666666,4509.666666666667,6.638307284761018e-06,6.638103403695057e-06
3236,751,291,152,14174.0,4394.333333333333,2.555403629787972e-05,2.555421677304677e-05
3237,751,332,1486,13972.333333333334,4509.333333333333,8.093404377399956e-05,8.093424584265736e-05
3238,512,751,1486,13905.666666666666,4393.666666666667,0.00011396162573155715,0.00011396142992701563
3239,260,2033,1053,11888.0,6930.666666666667,6.494780344672832e-05,6.494789451899123e-05
3240,260,1053,567,11754.0,6930.333333333333,0.00015368996074454144,0.0001536898662132115
3241,517,260,567,11687.0,6814.666666666667,9.405547183437956e-05,9.405537908275082e-05
3242,260,517,49,11754.333333333334,6699.333333333333,0.0001987248786705925,0.00019872474238013616
3243,349,2132,633,12494.666666666666,5661.666666666667,0.0003024439170543105,0.0003024436910245
3244,1211,349,633,12561.333333333334,5777.333333333333,0.0008574270869881895,0.0008574266910879
3245,1022,95,1483,11757.666666666666,5543.666666666667,0.00019390526352745525,0.00019390544739882553
3246,1022,1855,95,11690.333333333334,5659.333333333333,0.0016433089284010002,0.0016433083757952998
3247,829,49,1922,11755.333333333334,6468.333333333333,9.088950148555693e-05,9.088927455666517e-05
3248,829,344,1911,11890.0,6237.666666666667,0.00020356800075569997,0.00020356794194520002
3249,1639,1044,1898,11488.333333333334,6005.666666666667,0.0002366231521691,0.00023662311332890004
3250,1855,1639,1898,11555.666666666666,5890.333333333333,0.000761086716798,0.0007610865190292
3251,1085,1252,1915,12758.0,7511.333333333333,0.00031030290314795837,0.00031030295658132656
3252,134,1085,1915,12690.666666666666,7626.666666666667,0.00014269187496785226,0.00014269165830185445
3253,2095,1039,1605,12759.0,7049.333333333333,1.0506794726251207e-05,1.0506910455741083e-05
3254,1334,2095,1605,12893.0,7049.666666666667,2.595438145346377e-05,2.5954231939272654e-05
3255,333,2095,1334,12960.0,7165.333333333333,0.00012588894555683912,0.00012588875541194133
3256,1252,2095,333,12892.666666666666,7280.666666666667,0.00023676583064133366,0.00023676561660234058
3257,1542,1039,778,12558.333333333334,6932.666666666667,1.5529842020748882e-06,1.5530475237844515e-06
3258,1542,976,1605,12759.666666666666,6817.666666666667,7.446443989096072e-05,7.44644746004407e-05
3259,1039,1542,1605,12692.333333333334,6933.333333333333,1.3467655579794232e-05,1.3467579837041071e-05
3260,999,1419,1549,15369.0,8558.333333333334,7.251835249631392e-05,7.251832896155874e-05
3261,1419,999,1507,15302.333333333334,8442.666666666666,0.00034911475313280187,0.00034911473616222453
3262,1419,1551,1549,15503.0,8558.666666666666,9.903704212216258e-05,9.903699176075073e-05
3263,1419,929,1551,15570.333333333334,8443.333333333334,7.011742372574887e-05,7.011737341299995e-05
3264,1736,497,189,14763.666666666666,9365.333333333334,0.0001089780406306111,0.00010897812082317109
3265,1772,497,1736,14697.0,9249.666666666666,2.3480198453213456e-05,2.3480069747858814e-05
3266,2010,998,1500,15098.666666666666,9482.333333333334,0.0002707131733252284,0.0002707130628683323
3267,998,1123,1500,15166.0,9366.666666666666,5.238724048297464e-05,5.238718971251216e-05
3268,998,2010,189,14964.333333333334,9481.666666666666,0.00016319401487279996,0.0001631939840819499
3269,497,998,189,14897.666666666666,9365.666666666666,0.0005931848421707437,0.0005931846340202
3270,1698,999,1549,15301.666666666666,8673.666666666666,6.739473407157218e-05,6.739476554836735e-05
3271,1068,511,1157,14498.0,8440.666666666666,0.0002600938976706,0.0002600940044436746
3272,511,1068,1002,14565.333333333334,8325.333333333334,0.00032192721016019606,0.00032192691142483225
3273,427,511,1002,14699.333333333334,8325.666666666666,0.0002492743946331304,0.00024927409316660227
3274,217,511,427,14766.0,8441.333333333334,0.00020856759876359702,0.0002085677116990399
3275,2092,634,476,14966.333333333334,8788.333333333334,5.260536999367765e-05,5.2605386210175984e-05
3276,634,2092,217,14899.666666666666,8672.666666666666,6.0727299703111656e-05,6.072732837382378e-05
3277,634,1698,476,15100.333333333334,8788.666666666666,0.00016396661852544303,0.00016396659090284844
3278,1698,634,999,15167.666666666666,8673.333333333334,5.992102113271892e-06,5.992107453854706e-06
3279,2072,2164,1507,15101.666666666666,8326.666666666666,0.00010887353786829911,0.00010887341936367817
3280,999,2072,1507,15168.333333333334,8442.333333333334,0.00034933276074609963,0.00034933260183443856
3281,634,2072,999,15101.0,8557.666666666666,4.348453213585226e-05,4.348455800387308e-05
3282,2072,634,217,14967.0,8557.333333333334,7.798629862795745e-06,7.798586699492085e-06
3283,2072,217,427,14900.0,8441.666666666666,0.000215311899041369,0.0002153117801526116
3284,2164,2072,427,14967.333333333334,8326.333333333334,4.9031702503408444e-05,4.903168775899983e-05
3285,331,837,27,15507.0,7171.666666666667,3.195861215701316e-05,3.195868922496461e-05
3286,837,866,27,15574.333333333334,7056.333333333333,4.778448518176876e-06,4.778430659803731e-06
3287,866,837,2070,15507.666666666666,6940.666666666667,0.00024802979857271065,0.0002480297562898783
3288,837,331,1420,15373.0,7171.333333333333,4.552484786147391e-05,4.5524742388276863e-05
3289,314,837,1420,15306.0,7055.666666666667,5.640371750215409e-06,5.640254926449003e-06
3290,2070,837,314,15373.333333333334,6940.333333333333,5.619119316439705e-05,5.6191293582215265e-05
3291,1539,11,662,15709.666666666666,6594.666666666667,4.127646156165178e-05,4.12765076476861e-05
3292,1539,1017,11,15776.333333333334,6710.333333333333,0.0001793269055034301,0.0001793267912339689
3293,453,1539,662,15777.0,6479.333333333333,0.00019568661068228155,0.00019568659820276647
3294,1017,1539,1807,15910.333333333334,6710.666666666667,0.00015670584891530506,0.000156705745418467
3295,1539,1660,1807,15977.666666666666,6595.333333333333,0.00023549553694435102,0.00023549544282974627
3296,1539,453,1660,15911.0,6479.666666666667,0.00033555480584423575,0.00033555474143418744
3297,1941,2034,2174,16303.666666666666,9947.666666666666,3.685753797967123e-06,3.6856386155503536e-06
3298,1941,815,2034,16370.333333333334,10063.333333333334,6.516310576600088e-05,6.516301249143895e-05
3299,1476,1941,2174,16371.0,9832.333333333334,3.2911647552292716e-05,3.2911757165951625e-05
3300,1941,1476,994,16505.0,9832.666666666666,6.890282182545456e-05,6.890288322710246e-05
3301,1941,994,377,16572.0,9948.333333333334,2.4081623218786404e-05,2.40816724254647e-05
3302,815,1941,377,16504.666666666668,10063.666666666666,5.852458466450879e-05,5.8524606791432324e-05
3303,827,989,313,15296.666666666666,10522.666666666666,1.8406860925679637e-05,1.8406930676902108e-05
3304,989,827,1337,15162.666666666666,10522.333333333334,0.00027683487876420013,0.00027683470377694715
3305,1810,917,785,15161.0,11215.666666666666,8.023077758206369e-05,8.023079799996537e-05
3306,17,1810,785,15094.0,11099.666666666666,2.471655599514241e-05,2.4716529049211675e-05
3307,935,1810,17,15161.333333333334,10984.333333333334,6.521954427539354e-05,6.521952003651321e-05
3308,917,1810,42,15295.0,11216.333333333334,4.563788924998775e-06,4.563760501940614e-06
3309,1810,1347,42,15362.333333333334,11100.666666666666,3.5401957844001697e-06,3.5401993311818705e-06
3310,1810,935,1347,15295.666666666666,10984.666666666666,1.0792610085773751e-05,1.0792607934597395e-05
3311,2019,2128,1561,15899.0,10871.0,5.1600613256460784e-05,5.1600575617498396e-05
3312,2128,2019,496,15966.333333333334,10755.333333333334,0.00021657051317881563,0.00021657048828908725
3313,1561,2128,54,15966.0,10987.0,3.3784133764535385e-05,3.378411056299668e-05
3314,2128,317,54,16100.0,10987.333333333334,9.611127138061067e-06,9.611064697780594e-06
3315,317,2128,1882,16167.333333333334,10871.666666666666,9.578148656364392e-05,9.57815843952512e-05
3316,2128,496,1882,16100.666666666666,10755.666666666666,0.0006545440015108705,0.0006545438200205465
3317,312,1069,736,13273.333333333334,15139.666666666666,8.821874770429999e-05,8.821871530150001e-05
3318,1274,1449,1595,13473.666666666666,15487.666666666666,0.0003182995743990489,0.0003182996108744709
3319,1069,1274,736,13340.0,15255.666666666666,0.00025076506841580906,0.00025076486632071216
3320,1255,1274,1595,13339.333333333334,15487.333333333334,0.00016764918207966446,0.00016764901619310002
3321,1274,1255,736,13272.666666666666,15371.333333333334,0.0003799425913610415,0.0003799422998099878
3322,631,1749,1449,13675.0,15372.333333333334,0.00010729298999769996,0.00010729289277567759
3323,1274,631,1449,13541.0,15372.0,0.0002770009605155063,0.0002770009448715291
3324,631,1274,1069,13474.0,15256.0,3.89224605986982e-05,3.8922364226927784e-05
3325,876,1013,1892,13879.0,14332.666666666666,1.595817151180096e-05,1.5958199308474068e-05
3326,1455,1013,643,13879.666666666666,14101.666666666666,2.440424204842818e-05,2.440420010590932e-05
3327,1013,1455,1892,13946.333333333334,14217.333333333334,5.119238690410962e-06,5.119267829004359e-06
3328,1013,876,1630,13745.0,14332.333333333334,6.233607650785626e-06,6.23365294048227e-06
3329,1013,123,643,13745.333333333334,14101.333333333334,3.711826936643752e-05,3.711819562520545e-05
3330,123,1013,1630,13678.0,14216.666666666666,0.00015652315419011252,0.0001565232247725944
3331,996,1481,494,15291.0,12602.666666666666,5.759264529782947e-05,5.759274440649128e-05
3332,1481,996,1371,15358.0,12718.333333333334,0.00022031545799369774,0.0002203154829024587
3333,1023,1797,1684,14956.333333333334,12486.333333333334,0.0001225444710038099,0.00012254422523202561
3334,1023,1684,494,15090.333333333334,12486.666666666666,0.00019066578055630548,0.00019066595579800155
3335,1481,1023,494,15157.0,12602.333333333334,0.00020054684566880925,0.00020054663031934448
3336,1023,1481,985,15089.666666666666,12717.666666666666,9.032729398848971e-05,9.032712283742124e-05
3337,202,361,1418,15490.0,13412.666666666666,0.00020727757219350684,0.00020727771903269345
3338,202,1418,1740,15356.0,13412.333333333334,0.00010059645971246812,0.00010059614632542055
3339,202,1687,1379,15490.666666666666,13181.666666666666,0.0004489065597252796,0.0004489062446938018
3340,361,202,1379,15557.333333333334,13297.333333333334,0.0002535587445063968,0.0002535589003396559
3341,1956,769,954,13683.0,12367.666666666666,0.00022449073478528973,0.0002244904420656
3342,186,769,1578,13884.0,12483.666666666666,3.6171096175812993e-06,3.6173056130271296e-06
3343,769,186,954,13750.0,12483.333333333334,0.0002840852617653263,0.00028408542529802065
3344,1248,186,1884,13749.333333333334,12714.333333333334,0.00035148249587293497,0.0003514826961014477
3345,186,1248,954,13682.666666666666,12598.666666666666,0.00029857488756473494,0.0002985746015961993
3346,1691,784,1055,13751.0,12021.333333333334,0.0003067564484796794,0.00030675633830925023
3347,1761,1691,1055,13885.0,12021.666666666666,0.00014077191923715903,0.00014077191730511128
3348,1691,1956,784,13683.666666666666,12136.666666666666,0.0005082179182458,0.0005082178505846
3349,1956,1691,769,13750.333333333334,12252.333333333334,0.00030348627144996174,0.0003034863274799
3350,1691,1761,1533,13952.0,12137.333333333334,0.0002739579955342835,0.00027395799320611004
3351,769,1691,1533,13884.666666666666,12252.666666666666,0.0005103857931237992,0.0005103855466059885
3352,2088,964,74,14285.333333333334,12715.666666666666,0.0006235167556241444,0.0006235163777607
3353,534,2088,74,14352.0,12831.333333333334,0.00017052424226794198,0.00017052448914210353
3354,1802,2088,534,14284.666666666666,12946.666666666666,7.305097092354809e-05,7.305120280346876e-05
3355,330,1993,942,14685.666666666666,13410.666666666666,0.0002447257796057,0.0002447257294122922
3356,40,1993,2194,14551.0,13641.333333333334,0.0006543090722562,0.0006543090156890001
3357,1110,1313,1299,14349.0,13987.333333333334,3.11896337841878e-05,3.1189642811304405e-05
3358,1313,379,1299,14281.666666666666,14102.666666666666,2.2354985930271167e-05,2.235493260439653e-05
3359,379,1313,2069,14348.333333333334,14218.333333333334,0.000273296494403469,0.0002732963740629748
3360,2069,1313,91,14482.333333333334,14218.666666666666,0.00025033120830906586,0.0002503311699552541
3361,91,1313,1741,14549.666666666666,14103.333333333334,0.0001047651123351129,0.00010476505391102375
3362,1313,1110,1741,14483.0,13987.666666666666,3.791712675227497e-05,3.791708809594098e-05
3363,1412,1293,289,14351.0,13293.666666666666,7.955796922492101e-05,7.955820648393867e-05
3364,1293,1412,942,14485.0,13294.333333333334,0.0001391623403690475,0.00013916202850942704
3365,1993,1293,942,14551.666666666666,13410.333333333334,0.0003095883992979379,0.0003095881414859343
3366,1293,1993,40,14484.333333333334,13525.666666666666,0.00021094759066254154,0.00021094738848074303
3367,1369,1110,1299,14282.333333333334,13871.666666666666,1.2601223930678423e-05,1.2601257641894496e-05
3368,1369,40,1110,14349.666666666666,13756.333333333334,3.7698096855095854e-05,3.76979986020967e-05
3369,1804,1369,1299,14148.333333333334,13871.333333333334,6.312620422197847e-05,6.312622873100188e-05
3370,1369,1804,142,14081.666666666666,13755.666666666666,1.361962680443944e-05,1.3619717739631691e-05
3371,559,34,1342,13746.666666666666,13639.333333333334,5.154944009091669e-05,5.154954162144328e-05
3372,843,34,559,13679.333333333334,13754.666666666666,1.3472771179886078e-05,1.3472707356715081e-05
3373,1342,34,1311,13680.0,13523.333333333334,3.9891110064417556e-05,3.989098795130949e-05
3374,34,1642,1311,13546.0,13522.666666666666,1.5093338497189479e-05,1.5093410011853942e-05
3375,1642,34,392,13478.666666666666,13638.333333333334,7.69764041223499e-06,7.697611763258491e-06
3376,34,843,392,13545.333333333334,13754.333333333334,7.125976563345891e-05,7.125979236416875e-05
3377,180,516,1277,14886.0,13757.666666666666,5.0646488619380446e-05,5.064626749121443e-05
3378,1277,516,1397,14953.333333333334,13642.333333333334,0.00015944128450249998,0.0001594413216116
3379,516,330,1397,14886.666666666666,13526.666666666666,5.88859633218304e-05,5.888586374205428e-05
3380,516,180,2194,14752.0,13757.333333333334,0.0006699872201072999,0.0006699869409307521
3381,1993,516,2194,14685.0,13641.666666666666,0.0005643876669726,0.0005643875784791006
3382,516,1993,330,14752.333333333334,13526.333333333334,2.73715880850304e-05,2.7371624921062698e-05
3383,686,822,626,12545.666666666666,11555.333333333334,0.00039625690902219963,0.00039625670560329996
3384,822,686,1364,12478.333333333334,11670.666666666666,6.990945085834214e-05,6.99095123939833e-05
3385,1786,1136,153,12948.0,11556.333333333334,0.00011877289350298347,0.0001187726732760193
3386,1075,1786,153,12880.666666666666,11671.666666666666,0.0002085302475911145,0.00020853037555528686
3387,1786,686,626,12679.666666666666,11555.666666666666,0.00031303074927119983,0.00031303080500422425
3388,686,1786,1075,12746.333333333334,11671.333333333334,0.00011703638502534334,0.00011703621917643316
3389,759,1075,108,12880.0,11902.666666666666,0.00013440009190257899,0.00013439981511775836
3390,1331,759,108,12946.666666666666,12018.666666666666,0.00023786312203822623,0.0002378627828816197
3391,1671,561,1079,11676.0,10975.666666666666,0.0002280488908959949,0.0002280487806851508
3392,561,2082,1079,11542.0,10975.333333333334,0.0005465523987831894,0.0005465524367789
3393,561,396,2082,11474.666666666666,11090.666666666666,0.0010611469784904462,0.001061146396396365
3394,396,561,1094,11541.333333333334,11206.333333333334,0.000606127658541176,0.0006061276935083691
3395,928,1025,2173,12077.666666666666,11207.666666666666,0.00042726818007145586,0.0004272679963747
3396,1801,400,1552,11741.333333333334,11553.333333333334,0.00023760812648157968,0.00023760761739857218
3397,1801,556,1992,11875.0,11784.666666666666,9.030244528971644e-05,9.030213405413482e-05
3398,209,97,1624,15159.666666666666,11678.333333333334,2.3785831261465816e-05,2.378590945734963e-05
3399,97,1007,1624,15093.0,11562.666666666666,1.225023156138981e-05,1.225013925312776e-05
3400,1007,97,319,14959.0,11562.333333333334,2.902387753011321e-05,2.9023999257689868e-05
3401,97,814,319,14891.666666666666,11677.666666666666,0.00037474999393535683,0.00037474979392474074
3402,1149,1007,319,14892.0,11446.333333333334,5.054767751408098e-05,5.05475756261739e-05
3403,1667,1149,319,14758.0,11446.0,3.176632743845361e-06,3.1765861650850556e-06
3404,785,1149,1812,14892.666666666666,11214.666666666666,0.0002970299932408431,0.0002970298914940155
3405,1007,1149,785,14959.333333333334,11330.666666666666,2.9320652136382575e-05,2.932073894619126e-05
3406,814,2127,1715,14690.0,11792.666666666666,0.0002133512822785534,0.00021335116105657384
3407,348,1667,1715,14556.666666666666,11561.333333333334,2.1237531307314564e-05,2.1237570610144476e-05
3408,348,893,819,14288.666666666666,11560.333333333334,1.5387688594458343e-05,1.538780305785217e-05
3409,117,2096,736,13072.0,15254.666666666666,0.0002687176551205906,0.0002687174967877
3410,2096,312,736,13139.333333333334,15139.333333333334,0.0005580906533427801,0.0005580903238895026
3411,312,2096,875,13072.666666666666,15023.666666666666,0.000319658432761868,0.00031965819322819745
3412,2096,117,1380,12938.0,15254.333333333334,0.0003030734180659799,0.0003030734216230699
3413,117,119,1380,12870.666666666666,15369.666666666666,0.00027103795436545706,0.00027103782136418116
3414,119,599,1380,12736.666666666666,15369.333333333334,8.434235139521317e-05,8.434238784675734e-05
3415,599,119,322,12669.333333333334,15484.666666666666,8.915267105491996e-06,8.915263858470533e-06
3416,203,1195,1380,12737.333333333334,15138.333333333334,0.00026404438149417095,0.0002640442633670781
3417,1195,2096,1380,12871.333333333334,15138.666666666666,0.0001563347312355121,0.00015633470882439425
3418,1195,1226,875,12872.0,14907.666666666666,0.00022631957527958292,0.00022631951241791764
3419,2096,1195,875,12938.666666666666,15023.333333333334,0.00012267811729437818,0.0001226781427625693
3420,1005,1226,321,12738.333333333334,14676.333333333334,2.114982640708857e-05,2.1149798525080816e-05
3421,2060,1199,1463,12281.333333333334,10167.666666666666,7.515313570865206e-05,7.515318082062882e-05
3422,213,1199,2060,12348.0,10283.333333333334,0.0001275998777782181,0.0001275998349596434
3423,220,1162,1045,13285.333333333334,10748.666666666666,0.00018481635803288006,0.000184816240835711
3424,220,1147,1459,13284.666666666666,10979.666666666666,0.00019013564580478448,0.0001901356069777659
3425,1147,220,1045,13352.0,10864.333333333334,0.00027962411986101236,0.00027962405078599495
3426,1162,220,1555,13151.333333333334,10748.333333333334,0.00014070342589310415,0.00014070329024839522
3427,1555,2027,627,12883.0,10747.666666666666,0.000321277647385836,0.00032127749455894476
3428,1889,220,1459,13150.666666666666,10979.333333333334,0.00039170447791830003,0.00039170433490041316
3429,220,1889,1555,13084.0,10863.666666666666,0.00016569414686114537,0.00016569420111171255
3430,1889,2027,1555,12950.0,10863.333333333334,0.0001772366913448517,0.00017723674112819947
3431,2027,1889,1839,12882.666666666666,10978.666666666666,5.676488883581399e-05,5.676476932633655e-05
3432,166,219,2190,12884.333333333334,10285.0,8.224007077771335e-05,8.223996554374424e-05
3433,219,1116,2190,12951.0,10401.0,8.834983099992988e-05,8.834978928885678e-05
3434,219,166,993,12951.666666666666,10169.333333333334,0.00010230750381928177,0.00010230742372692415
3435,1116,219,1621,13085.0,10401.333333333334,7.628225791473952e-05,7.628225905664606e-05
3436,219,800,1621,13152.333333333334,10285.666666666666,1.8170300640341e-05,1.817025013621122e-05
3437,800,219,993,13085.666666666666,10169.666666666666,0.000340405919773084,0.0003404059815441801
3438,971,888,229,14554.666666666666,12254.333333333334,1.2485875242371424e-06,1.2485207127805237e-06
3439,971,1797,726,14688.0,12485.666666666666,5.9971818262114166e-05,5.997188991161781e-05
3440,238,971,726,14554.0,12485.333333333334,0.00014623929612920535,0.00014623934550612097
3441,888,971,238,14487.333333333334,12369.666666666666,1.0112357307980655e-05,1.011242853357584e-05
3442,971,229,1728,14688.666666666666,12254.666666666666,0.00017207415578695794,0.00017207420118704617
3443,1797,971,1728,14755.333333333334,12370.333333333334,2.5164584100523393e-05,2.5164713936860333e-05
3444,1399,1774,1690,14287.333333333334,12022.666666666666,0.00010642048597219998,0.00010642037861788759
3445,1399,888,1774,14354.0,12138.333333333334,1.9869600941384595e-05,1.9869467036632643e-05
3446,888,1399,229,14488.0,12138.666666666666,5.975917178259869e-05,5.975925434276459e-05
3447,1399,2127,229,14555.333333333334,12023.333333333334,1.299738118906903e-05,1.2997274465525744e-05
3448,1686,1191,1637,13953.0,11674.666666666666,0.00020738154877240385,0.00020738144677929165
3449,893,1686,1637,14087.0,11675.333333333334,0.00012047481548373071,0.00012047468317617431
3450,1686,1761,1055,13952.333333333334,11906.333333333334,8.063433579521471e-05,8.063430866168791e-05
3451,1191,1686,1055,13885.666666666666,11790.333333333334,0.0002313533140847213,0.00023135329470948133
