mean_curl,median_curl,top95_mean_curl,top99_mean_curl,edge_hotspot_top95_interface_like,replicate
0.00018575524914744493,0.00011150178577252676,0.0008482057297407486,0.0012511568905917473,0.000507144619147878,151
0.00018579944609109367,0.00011158178409803569,0.0008490946817458978,0.0012513021389558875,0.0005092241047557319,152
0.00018584529683115186,0.00011182027068844912,0.0008481239189976036,0.0012477533310015854,0.0005061715106780754,153
0.00018580287477418952,0.00011150220085721717,0.0008473789631164391,0.0012489957368438187,0.0005070069573418005,154
0.0001857691918190323,0.00011150136864777965,0.0008477273129244436,0.0012480719629720154,0.0005063084007422863,155
0.0001857415127410494,0.00011204491331819699,0.0008490511665053342,0.0012518386649142184,0.0005068976030021736,156
0.00018581091480890946,0.00011154974554383827,0.0008490140170280469,0.0012522841101177313,0.0005094275335000894,157
0.0001858660242631197,0.00011286921401695824,0.0008483438431921511,0.0012483950669264438,0.000507633514633306,158
0.00018574404954566174,0.00011205748251368272,0.0008483790759849648,0.0012504550613234705,0.0005069085580395303,159
0.0001857941358878951,0.00011147591614127775,0.0008476271495804983,0.0012456706085710492,0.0005071815525479325,160
0.00018581441374194074,0.00011167027683638813,0.000848739992405313,0.0012509127295780664,0.0005094346233360168,161
0.0001856953659193603,0.00011183552011419148,0.0008478242254711327,0.0012459411103047258,0.0005065766128767406,162
0.0001858387827960816,0.00011231461336583989,0.0008480214692854699,0.0012485903950497771,0.0005082219922373163,163
0.0001858227390811201,0.00011199454376053516,0.000847532256872895,0.0012469799940223512,0.0005055903144968236,164
0.0001857080491465642,0.00011182660542315417,0.0008482329985471998,0.0012500867266031065,0.0005064566303107607,165
0.0001858078826827547,0.00011213730710220768,0.0008489901376859416,0.001254106722961853,0.0005082778050088891,166
0.00018583110183771542,0.00011171872066683654,0.0008489468411337546,0.0012525091708553311,0.0005086282792875869,167
0.00018574594036117732,0.00011189896490301492,0.0008478815690933666,0.0012503830764335133,0.000507358219119368,168
0.00018593682332491168,0.00011188020875510875,0.0008494328556537725,0.0012492824244905475,0.0005066502613352083,169
0.00018583389843916757,0.00011148046868022826,0.0008494301119349399,0.0012507036470440747,0.0005074761116375292,170
0.00018584877688141636,0.00011191946711531256,0.000848339139484602,0.0012494003382168062,0.0005069850296720504,171
0.00018576997005773516,0.00011188957849996748,0.000847946157130488,0.0012467559243400069,0.000507399796571293,172
0.00018582783903903227,0.00011207223885774999,0.0008489842690574385,0.0012507329190024077,0.0005094741809852157,173
0.00018561896100445738,0.00011167616720278426,0.000848134690280066,0.0012497810867578589,0.0005080010047133435,174
0.00018566759955847026,0.00011167205917136705,0.0008485138708656276,0.0012481115675547548,0.0005066490154877594,175
0.0001857444109942373,0.00011218066614485106,0.0008481136251235157,0.001249784166148997,0.0005076063346286398,176
0.0001856472075063996,0.00011237582747522157,0.0008481454037769412,0.001249367012102972,0.0005082021082161998,177
0.00018580344334632692,0.00011148506617846087,0.0008478741751352328,0.0012497140857860012,0.0005067911191071472,178
0.0001858459337818289,0.00011180069111432742,0.0008484663496697998,0.0012494705674395178,0.0005080525662066323,179
0.00018583923588276992,0.00011181738448772066,0.0008480922961418239,0.0012490730211198024,0.0005073685159888177,180
0.00018584640996066498,0.00011178612709674718,0.0008489042522557723,0.0012496040259961652,0.0005071373601686716,181
0.00018573139949856068,0.00011169473785221522,0.0008491829437558174,0.0012508296725549572,0.0005086037512860173,182
0.00018574874680201705,0.00011213832231153508,0.0008488926336843832,0.0012539169026014334,0.0005095582964202885,183
0.00018580726040820638,0.00011187014291567262,0.000848231790493969,0.0012495176350231121,0.0005061836193769633,184
0.00018576427073105893,0.00011104705981106583,0.0008483413339690302,0.00124926562876365,0.0005089274259595365,185
0.00018568843942837505,0.00011135457444941273,0.0008470413804942364,0.0012465106434267007,0.0005080618886496792,186
0.0001858217091422955,0.00011161008766462965,0.0008488850020788132,0.0012489657600439597,0.0005080459459718177,187
0.0001858452906589444,0.00011147023014827841,0.0008485154347973054,0.0012504289378516891,0.0005086478699838759,188
0.00018583282831227956,0.00011166715869923046,0.0008487177475346003,0.0012498555254185685,0.0005059211060859622,189
0.000185783552774519,0.00011175162519879174,0.0008484396149505274,0.001249238882091061,0.0005063962645123135,190
0.00018579995086392064,0.00011184314724600308,0.0008471815452223534,0.0012472306511688398,0.0005085037310644981,191
0.00018575629101918637,0.00011174585460788576,0.000848934418036816,0.0012509034768406913,0.0005086134677683275,192
0.00018574181053553906,0.00011147676131634145,0.0008483404003263286,0.0012492349516843417,0.0005075649657894321,193
0.00018581576089217954,0.00011189827178039073,0.0008488516265710039,0.0012499966448616955,0.0005080593366227653,194
0.00018563686364306715,0.00011143845200434296,0.0008469427920972814,0.0012458422288535653,0.0005067886707444726,195
0.00018579228777652836,0.00011133739194295534,0.0008479942308744384,0.0012507712662709976,0.000507081950591319,196
0.00018574715356973315,0.00011185737282308857,0.0008480201323204554,0.0012465299749387137,0.0005067731575408205,197
0.00018589125761244102,0.00011220908264993767,0.0008481366041436455,0.0012492809782010908,0.0005089781859958859,198
