face_id,i,j,k,face_energy_total,face_energy_exact,face_energy_coexact,face_energy_harmonic
2319,1240,1255,1860,1.3844482011001278e-09,1.9423271856281812e-10,1.4751737607673678e-09,1.431767402477517e-19
2320,1255,244,1860,1.6671257507812703e-09,9.392799448757397e-11,2.4454605524674406e-09,1.3267100754369715e-19
2321,244,1255,1656,1.096271015114613e-08,3.239516269933604e-09,7.679866184598736e-09,9.782728399214994e-20
2322,1255,1341,1656,1.653615491323518e-08,5.001518170710262e-09,4.0431209165037734e-09,4.898674067644658e-20
2323,2106,1713,1524,3.976574030727652e-09,1.8367920887500912e-09,4.526197910447139e-09,7.624951291471433e-20
2324,2106,1255,1240,3.630272318130367e-09,5.122476169002215e-10,1.914146903833862e-09,1.0915992550631985e-19
2325,1341,2106,1524,1.986411044934018e-09,1.8471827997583759e-09,3.643856102726844e-09,7.501521373991886e-20
2326,1255,2106,1341,4.328194727711944e-09,7.208653684716198e-10,2.208534873823966e-09,9.616248200357758e-20
2327,395,673,297,8.76418486702437e-10,1.6608309615544377e-09,2.975140687315861e-09,9.562410245405277e-20
2328,673,395,1659,3.971256485706883e-09,1.6897836647526629e-09,1.8023303909063327e-09,9.77822636412463e-20
2329,994,673,1659,5.3627982603456265e-09,1.180360810658076e-09,1.5812562908030844e-09,9.070293876330383e-20
2330,1542,674,689,3.4462284188245667e-10,4.2454972735336267e-10,4.497722678935541e-10,1.2405725960492947e-19
2331,1542,994,674,7.991537494335249e-10,5.526672264513371e-10,5.014571772179558e-10,1.009937101078543e-19
2332,1185,1542,689,1.143244268118887e-09,2.4575951695763335e-10,1.6131601287722756e-09,1.287639398512334e-19
2333,1345,155,319,6.414333212086133e-09,2.654666001203443e-09,1.851140656822095e-09,1.1433977165900571e-19
2334,1345,1185,155,1.0133172970300308e-08,2.8593279086806993e-09,5.1558146781705205e-09,1.2799243720206227e-19
2335,1345,319,2090,1.7944325229241338e-09,8.625012253818389e-10,1.739809119976896e-09,1.4004880602144222e-19
2336,284,536,317,9.393434688493401e-09,5.0675690628095116e-09,4.689317669668901e-09,1.0584083210846667e-18
2337,536,2125,317,7.516021770622318e-09,5.0714882290946955e-09,2.9205729162285227e-09,1.0872326596562351e-18
2338,536,284,479,4.889926569195504e-09,4.6520877614891854e-09,7.245558506583483e-10,7.8916810541432165e-19
2339,120,536,479,1.370981067172054e-08,2.2345038626253976e-09,1.520269019754119e-08,8.259286952434064e-19
2340,2125,536,1421,1.3360320809019521e-08,1.0470441152070085e-08,1.6433362966844625e-09,1.5506377126804993e-18
2341,536,120,1421,2.5654785147838716e-09,4.1826253643680774e-09,2.1789850426316197e-09,6.445976519539615e-19
2342,1375,1920,1275,1.7018836418196093e-08,4.152726981163677e-09,9.92881797225702e-09,5.560479481191756e-19
2343,1920,1276,1275,1.1447981883603166e-08,4.025410252647806e-09,5.205904692764968e-09,5.511322700487229e-19
2344,1920,1769,785,2.1715271397251046e-09,6.16647328803689e-09,2.6441381232936585e-09,5.647221174102163e-19
2345,1920,1375,1769,4.778339301355782e-09,5.1244121819551525e-09,2.6164987228825345e-09,5.899852348911156e-19
2346,916,1920,785,6.180750736642738e-09,5.489729448301049e-09,1.5755896956237208e-09,5.555465388062634e-19
2347,1276,1920,916,6.48585348990275e-09,3.516391331363081e-09,1.1813191554780743e-09,4.924721785299427e-19
2348,321,594,1871,3.107052386065632e-08,2.1792718005738274e-09,1.9457614326308624e-08,7.161235271179427e-19
2349,1214,594,958,1.0960497250532657e-08,1.9550609482694976e-09,1.0304005724786766e-08,7.514330169227591e-19
2350,594,1214,1871,3.5191744928333776e-08,2.140156496528151e-09,2.731392299831143e-08,7.292993684624012e-19
2351,503,324,457,3.861991223635938e-09,1.2106310624580654e-09,6.3497784152787525e-09,6.361706474635807e-19
2352,457,324,1695,5.2099854551044144e-09,8.306091444626905e-10,5.664075911903747e-09,5.814570642493067e-19
2353,324,686,1695,3.0371705623263e-09,8.93350932970357e-10,3.0137201036404536e-09,5.477878148912012e-19
2354,686,324,599,2.836694723338725e-09,1.3146744838988843e-09,7.961914985200743e-09,6.096945550599954e-19
2355,1948,1814,1835,6.196202576520425e-09,1.2619663076330384e-09,4.65431569986333e-09,5.583733137337079e-19
2356,1948,503,1814,1.4063789230035934e-08,5.549983016955995e-09,4.3032810354117864e-09,5.366240028161635e-19
2357,324,1948,599,1.0158479501453768e-08,2.0168158519296726e-09,1.3195888742941297e-08,6.321679897522887e-19
2358,1948,324,503,3.847851653566987e-09,5.570237774694354e-09,1.0123741566365422e-09,5.494426053377355e-19
2359,1051,919,869,2.223501391023447e-10,1.8295955817198654e-10,2.5787890512784725e-10,4.813686565646869e-19
2360,869,919,1395,6.36708600414525e-09,2.9612785578532217e-10,5.685272321370711e-09,4.3168205183284313e-19
2361,1814,919,1406,2.5640273323414352e-08,9.698028907020732e-10,2.4804262012322356e-08,5.155281591086683e-19
2362,919,1051,1406,8.532843002081963e-10,6.993611310982053e-10,2.3374629286313097e-09,4.352459193758041e-19
2363,919,503,1395,5.075837650909164e-09,2.7063862079700084e-10,3.3786519819656316e-09,4.854766294477218e-19
2364,503,919,1814,1.497381783145971e-08,1.6852193126430264e-09,7.004894888099704e-09,4.345753173794513e-19
2365,2016,1982,1758,4.749159743796994e-09,3.817374741612405e-09,1.9423402010453728e-10,4.0730410186490237e-19
2366,686,1982,2016,1.4123857517798472e-09,6.018050635703895e-10,3.204810311977726e-10,4.817445476400299e-19
2367,1982,1275,1758,3.231127228469722e-09,2.657214234949416e-09,4.570718221132404e-09,5.310253410549972e-19
2368,1275,1982,781,6.994329183540988e-09,1.7246591545857628e-09,1.0142231663024276e-08,6.13590747570629e-19
2369,1982,599,781,5.036061609806612e-09,1.0542843663860777e-09,1.874370622475327e-09,5.742782037266279e-19
2370,1982,686,599,3.2868890502264553e-09,6.865803783501692e-10,1.3708399147891098e-09,5.764274537565803e-19
2371,48,640,2154,1.4813539667367773e-08,6.995568320108465e-09,5.868694793667766e-09,3.17228319267445e-19
2372,1972,48,412,3.6615676471865576e-09,5.686139324612904e-09,2.008142482200398e-09,3.990026034126655e-19
2373,48,1972,1832,7.240530871328447e-09,6.2235371756157484e-09,8.093232485795449e-11,4.108511031922668e-19
2374,640,48,1832,1.7681899373846137e-08,4.576471266631497e-09,4.447003612225311e-09,4.461186992445228e-19
2375,48,1146,412,3.7796806712374414e-10,1.910580899001337e-09,1.8882170353867645e-09,2.7998483749110727e-19
2376,48,2154,1146,2.6884466409443223e-09,6.678966831405828e-09,9.218077376723393e-10,2.597613437085921e-19
2377,520,640,1072,3.541648962023932e-09,3.4260467275783087e-10,4.045304415213072e-09,3.853148424237731e-19
2378,520,200,301,7.945398853124515e-10,4.3676935367749847e-10,1.0480926445886424e-09,3.260980360417221e-19
2379,200,520,1072,2.3328871270346684e-09,3.328363910567361e-10,2.7749846972885914e-09,4.505049330039708e-19
2380,640,520,2154,1.0328932116814768e-08,6.119613464679999e-10,7.532746650967012e-09,2.8447883039404324e-19
2381,867,520,301,1.2664470983724746e-09,6.774698603065666e-10,2.825498964704585e-10,2.6003940516485277e-19
2382,520,867,2154,1.322633259284444e-09,6.771085598095562e-10,1.9980340818794795e-10,2.0518163770649394e-19
2383,964,693,334,4.012808328725146e-09,1.6780760912982929e-09,9.161863171045123e-10,3.685182798685615e-20
2384,693,964,654,2.6798500820417753e-09,6.151929882646646e-10,1.1524521423838637e-09,5.116227329313774e-20
2385,693,609,721,2.2443900219065899e-10,3.371913542665397e-10,9.0101119749137e-10,1.1335532433154878e-19
2386,609,693,654,2.5158805608664934e-09,3.443794882129224e-10,1.8818680671598416e-09,6.751897047360184e-20
2387,2112,526,317,1.0374483654649885e-07,3.728761356294261e-08,6.812147836130018e-08,1.1541451641423275e-18
2388,526,2112,1703,8.92804838449677e-08,3.9662984518275125e-08,3.960418212970001e-08,1.4212533955118518e-18
2389,982,1703,1741,1.9945950503282461e-10,1.4012729499041224e-08,1.1682669733591881e-08,9.076930566663012e-19
2390,2007,982,1741,3.90752988934049e-09,1.0799687892971237e-08,1.679640162087997e-08,6.568606947338242e-19
2391,982,526,1703,1.0867545968777892e-08,3.975085843425683e-08,1.299476782635713e-08,1.0453672141496136e-18
2392,526,982,1017,1.8577476411279975e-08,1.2195666483512537e-08,4.264136258217457e-09,6.8458355804556385e-19
2393,1666,398,827,2.9038246693529402e-08,1.1755103642489227e-08,1.6378975503784352e-08,3.6840522345113934e-19
2394,398,117,2108,1.7551718532484765e-07,1.4160289020061094e-08,1.8635825632587262e-07,5.509332412056441e-19
2395,398,1006,827,1.6403578418714363e-07,1.4159235105475205e-08,8.96073346325995e-08,5.924677753805611e-19
2396,1006,398,2108,1.8086552777804286e-07,1.6785030268765156e-08,1.07120363658384e-07,4.539209875469241e-19
2397,801,284,857,9.300615018208326e-09,1.1720763480769865e-09,6.67044015474297e-09,6.010139213098217e-19
2398,1091,801,857,2.8861629005228746e-08,1.4091049695938619e-08,6.558755562698712e-09,3.9684954801216643e-19
2399,801,1091,785,1.731618159801172e-08,2.008225789135093e-08,2.692858073260324e-10,5.479691694393484e-19
2400,284,801,479,8.845352532209294e-09,4.650561279549422e-09,9.56569210333778e-10,7.534201070936377e-19
2401,1327,801,785,1.0963071595541184e-08,9.874918720132648e-09,3.206392932015424e-09,6.036960591083058e-19
2402,801,1327,479,2.6847320279818176e-08,9.166830441490915e-09,1.3181315618067364e-08,7.641249078406303e-19
2403,1475,1006,2108,5.4446706574178836e-08,2.490743143542726e-09,6.511877560636908e-08,3.0154795125051416e-19
2404,1475,2108,857,2.2876990915271682e-08,1.3297496979924252e-09,1.9766283181445327e-08,3.04746019592173e-19
2405,1475,1017,923,1.589544105441425e-08,5.971510265133953e-09,8.217949736498077e-09,3.324263217272818e-19
2406,1006,1475,923,6.105218579738017e-08,1.2871081034261283e-08,4.0799047755641856e-08,2.477936161400233e-19
2407,1191,1953,1770,1.2965168966655283e-11,1.4279657199760735e-09,1.5946330888225163e-09,1.170824767917615e-19
2408,1953,1191,705,1.8437032009363128e-09,2.222642190395405e-09,1.1278171246716031e-09,9.604403977648273e-20
2409,1397,1707,1770,9.336983593280973e-09,1.8454614670575495e-09,1.4728282013243415e-08,2.2110793759205256e-19
2410,1953,1397,1770,4.89346136528031e-09,2.6928397637661853e-10,4.164037567691351e-09,1.7189737742320155e-19
2411,1397,1953,893,1.2205828305791077e-08,1.7162765021693195e-10,1.066819207829047e-08,2.0325101688769807e-19
2412,1707,1397,1377,4.934437271210459e-08,2.8730343355822553e-09,4.856961657375188e-08,2.881803914898785e-19
2413,500,386,1242,8.33012901925884e-10,3.3190528870770204e-10,1.56254628260086e-09,2.557626743424325e-19
2414,2203,386,500,8.277215730860552e-10,1.6538363953902983e-09,1.1702831637865074e-09,3.732793106479474e-19
2415,386,1018,1242,1.2663093727431492e-08,5.666971323281455e-10,9.937955959760435e-09,1.7782792774773146e-19
2416,386,1093,1018,9.749257223814567e-09,2.163340438351056e-09,4.6154989454510895e-09,2.7625806699796483e-19
2417,1093,386,50,2.7145630707611456e-09,7.026829382536903e-10,1.2662821868439517e-09,4.142440632326067e-19
2418,386,2203,50,1.293831152558674e-09,1.1565226694969008e-09,2.0670929852968316e-10,4.741585292068943e-19
2419,34,1859,1463,5.9855556273861696e-09,6.901579804280362e-09,5.2715627935110605e-09,2.4901069066800137e-19
2420,1859,34,226,8.427504156929748e-09,7.827116577910857e-09,1.9994613688466047e-09,3.0699624656298777e-19
2421,927,831,21,3.9768319256198015e-10,5.550015964352899e-10,2.692786040338641e-10,4.1369902067871176e-19
2422,1030,831,927,1.132457156579392e-10,6.527398948813909e-10,4.490554809533881e-10,8.388541747324109e-19
2423,831,226,21,1.0377994863692798e-09,1.3655112177363826e-09,1.518058505144283e-10,4.2007932200242117e-19
2424,831,1859,226,5.802893852534715e-09,4.6622344000586505e-09,2.3608018735537304e-10,3.1333183609590697e-19
2425,831,1030,799,1.1311201347124439e-09,6.517571695108033e-10,9.498644773503732e-10,5.366168618975525e-19
2426,1859,831,799,1.973492733766822e-09,1.877387333423963e-09,7.108362377835624e-10,4.550242417389033e-19
2427,2175,2055,1779,8.693266717684717e-09,5.788953709093131e-10,5.494698642614995e-09,5.565249092457765e-19
2428,2182,2055,1944,4.465204288958233e-09,2.3604590453181607e-09,4.118321974570704e-09,6.88660410485249e-19
2429,2055,2182,684,8.745867177334303e-09,8.110672871274276e-09,1.0599976337308719e-08,6.812684273270562e-19
2430,1779,2055,684,1.8140467927599875e-08,8.999201912873895e-09,2.9124893518186798e-09,5.853947173045121e-19
2431,935,221,2139,4.0534783511336213e-08,1.873159957452319e-10,3.9887335427012095e-08,6.751363490343764e-19
2432,935,277,221,8.237538935979964e-09,7.27464729448998e-11,7.104029214664455e-09,4.945761792244139e-19
2433,935,2139,362,4.2409647013648094e-08,2.120146720204398e-10,4.0518885492273453e-08,6.865803164110384e-19
2434,1132,935,362,8.66060204438812e-09,3.5154080133507675e-10,6.656703990818401e-09,6.401431430388952e-19
2435,935,1132,683,4.86478041988733e-09,4.1662658301623067e-10,3.3443535391284966e-09,5.130686632080838e-19
2436,277,935,683,1.4142149559298533e-08,2.7608264691915837e-10,1.1074607598807013e-08,5.945345665125605e-19
2437,246,482,1576,1.0631293241170449e-09,2.019702604504786e-10,8.123518037260328e-10,4.0199185437242495e-19
2438,2066,246,1576,2.205106365873613e-09,2.120409677571392e-10,2.424727600938779e-09,3.600112156534346e-19
2439,246,2066,1463,1.632676715808992e-09,2.048494097429669e-10,1.2209725248678653e-09,3.0048139134257744e-19
2440,1859,246,1463,3.797626254694601e-09,2.2753193058419512e-09,3.906500740666577e-10,3.548089267436672e-19
2441,482,246,799,4.040895228765043e-09,4.3640746841414173e-10,2.5915882502351306e-09,4.609350554805041e-19
2442,246,1859,799,5.27057763283048e-09,1.927989655566868e-09,2.4441764118151433e-09,3.443220638517438e-19
2443,502,1180,2188,1.0349495448968303e-08,2.408691849500462e-09,3.5527222486905483e-09,7.486463960499437e-20
2444,1180,285,2188,7.058311440887667e-09,7.176375084234893e-10,3.6378729643253782e-09,1.2404918903210882e-19
2445,1148,1180,1806,9.76069676826932e-11,1.0018055029200986e-09,1.5844278819748523e-09,4.545059244204711e-20
2446,1180,502,1806,3.4092551195748867e-09,2.3696882338587675e-09,2.5556466656953056e-09,1.018528341792124e-19
2447,2204,1387,772,9.500279423949316e-11,8.699351410416258e-10,5.790271935784334e-10,2.1872111380107803e-19
2448,502,2204,772,5.877479449976191e-09,3.3283908955651e-09,2.7903839892497698e-09,1.4122455216435346e-19
2449,1387,2204,1821,7.2474500369674616e-09,1.862877251027202e-09,2.0206979173974202e-09,2.207692331099796e-19
2450,2204,248,1821,5.038278626032954e-09,1.3830579379237495e-09,1.5823224114742128e-09,2.577770696891034e-19
2451,2204,502,2188,1.3041807769074379e-08,3.3350201193293096e-09,3.6248647895707717e-09,1.8249900678493243e-19
2452,248,2204,2188,2.3326407218290918e-09,7.667079342390741e-10,8.36223347619861e-10,1.5720349297722715e-19
2453,1371,248,2188,2.2023768905389044e-10,5.275845489742207e-10,4.904200315052184e-10,1.8728493070285422e-19
2454,285,1371,2188,5.913139880665662e-10,1.172940721185943e-10,1.144719609729529e-09,1.2400711792058056e-19
2455,1371,285,2020,2.7322790320531946e-08,1.5108261615989564e-10,2.7654838309028976e-08,1.7533999519924588e-19
2456,637,1371,2020,1.788969829121999e-08,1.3231517787025538e-09,2.1666545040899775e-08,1.910108809480631e-19
2457,285,842,1875,3.30644020243664e-08,2.8690714368339556e-09,1.9715981200989586e-08,1.6730883125404434e-19
2458,1808,842,845,9.231275479060095e-10,2.7985955591813014e-10,3.96886547229909e-10,9.665734395314012e-20
2459,842,1808,1875,1.1033368694514815e-08,3.243174029801511e-09,4.410236465755431e-09,1.1077717214818266e-19
2460,1180,842,285,1.918846859646613e-08,1.3641758432065779e-09,1.6293541795159365e-08,8.387509516956364e-20
2461,842,1148,845,4.96842050080756e-10,2.3695123297820914e-10,5.925238726185992e-10,4.269338774805666e-20
2462,842,1180,1148,4.138360566486896e-10,1.3574249544452413e-09,2.9042842216763924e-09,7.5569835535826e-20
2463,263,1808,152,9.44900847029331e-10,2.3277298977345113e-09,4.250835102271321e-09,1.614331840527926e-19
2464,1808,263,1875,2.0338837175201964e-08,5.558695583825539e-09,8.088171295974983e-09,1.7770532287277548e-19
2465,263,258,1875,4.15578858969883e-08,9.815590035680823e-09,1.6776458347545153e-08,1.638895362899805e-19
2466,258,263,576,2.7057286701727513e-08,1.6959731487918165e-09,1.6990219229304355e-08,3.3073448917657527e-19
2467,1427,263,152,3.6245884394941694e-09,2.3397014845728936e-09,2.35786563291108e-09,2.4910263386134736e-19
2468,263,1427,576,1.1864498695510024e-08,9.991375589793369e-10,6.6907155936826294e-09,2.897131466635403e-19
2469,1884,258,487,6.934254261042558e-09,2.5589814350691544e-09,3.34432663983834e-09,2.5370428161146077e-19
2470,1597,1884,487,6.314409309998988e-09,1.1760526124093057e-09,2.9961489374091786e-09,2.1053937893045355e-19
2471,1884,1597,1284,1.3375399891314637e-09,9.30382183469601e-10,7.180861185514464e-10,1.4457990952478794e-19
2472,637,1884,1284,2.8333037703445862e-09,7.918947208440703e-10,1.5826341827372204e-09,1.5881293433781696e-19
2473,258,1884,2020,2.154352186799683e-08,2.7011117356996413e-09,2.9207668418450544e-08,2.356813573690318e-19
2474,1884,637,2020,1.9378755610674067e-08,9.194868960879058e-10,2.3180659027660064e-08,2.320834609914217e-19
2475,1438,1538,1879,1.5051127675152865e-11,9.458141428936757e-11,1.750258452219936e-10,1.549462547807755e-19
2476,133,1538,700,1.0493437545390598e-10,3.1752702658599275e-10,6.55641337505737e-10,1.2570155591810675e-19
2477,1879,1538,133,2.8917282315175146e-11,1.01738765563648e-10,6.766785238610635e-11,9.470704556238264e-20
2478,1387,777,772,6.227032741140629e-10,3.7028228385926854e-10,1.907757385375316e-10,1.859791579403085e-19
2479,777,1438,772,2.4491909843387066e-10,1.9561721340054234e-10,7.386413792549018e-11,2.0330746034471267e-19
2480,777,2149,1438,1.3842771930752772e-09,4.405146915308209e-10,3.7998412511061125e-10,1.927428447546096e-19
2481,504,77,2127,1.016477926385538e-09,4.207751312012459e-11,1.3971842529354206e-09,3.776261827775976e-19
2482,77,56,2127,8.700821041219898e-10,3.6073505008411916e-10,1.2983612137241002e-10,4.473116367586635e-19
2483,1551,1181,1323,2.291592728037975e-09,1.4669993539944085e-11,2.546357485712592e-09,8.439068169517447e-20
2484,1890,1551,1323,9.857345698345011e-09,7.280132823219705e-10,1.040147809189697e-08,5.62429150835681e-20
2485,1983,1551,567,5.030922137014256e-09,7.0376255806040064e-09,3.076366311923838e-10,9.399161659082934e-20
2486,1181,1551,1983,1.2366291963554216e-09,4.177795262845301e-10,1.764262625478006e-09,1.5616008694093625e-19
2487,1551,1867,567,1.6287698690388576e-08,6.6239332009956125e-09,4.104233683834736e-09,7.951936592157402e-20
2488,1551,1890,1867,1.630378408020236e-08,8.223561557915758e-10,1.6076994538629267e-08,2.1363198702835655e-20
2489,259,871,208,5.231217902307728e-10,3.6452311733327475e-10,1.0220721885883735e-09,3.988891658579535e-19
2490,208,871,968,4.1203621378483787e-10,5.033108000455737e-10,4.406827631140636e-10,4.0020190035629e-19
2491,871,952,968,1.3645838808920261e-08,6.977847103959466e-11,1.3463046857315268e-08,3.4560573418238354e-19
2492,137,1237,941,1.4404500592344377e-08,2.303328231760398e-09,1.8618897449988036e-08,1.6827966458018198e-19
2493,952,1237,137,4.422822726661422e-08,1.6133400490279044e-10,4.43418786593675e-08,1.9813695274991748e-19
2494,871,1237,952,2.3854827055813637e-08,1.4693853776948625e-10,2.498371289969257e-08,2.7158405180825046e-19
2495,1237,1997,941,3.320142590993391e-09,2.118587954090976e-09,8.611836684431767e-09,1.868097486724649e-19
2496,1021,1914,2137,2.717861266115854e-09,4.678219996942541e-09,2.2612252934403393e-09,5.58759424086568e-19
2497,1914,1021,1636,4.805681583895631e-09,5.778347347104574e-09,8.442209366722586e-09,4.45255030809572e-19
2498,1914,1636,242,4.6330010946508445e-08,1.4855738407153021e-08,4.6033550834107e-08,3.341180201540957e-19
2499,1567,1914,242,7.408710214457638e-08,1.2044467631894525e-08,5.851185577601995e-08,5.260514815695294e-19
2500,320,1530,1544,1.4103091933762634e-08,1.687064036608948e-09,1.638966534333703e-08,7.581235032905679e-19
2501,846,1530,320,7.58162497255048e-09,1.627142564271544e-09,1.5375414459292793e-08,7.30889574506105e-19
2502,1914,423,2137,3.39867379753809e-10,3.269940130193957e-09,1.9065945874363544e-09,5.735680455029063e-19
2503,423,1914,1567,3.344564376719308e-10,3.6706434636367692e-09,3.3529458668469113e-09,5.379499681888955e-19
2504,915,1299,1140,1.0029420255370256e-08,1.6061733232574163e-09,3.86518561209753e-09,1.8419859576992189e-19
2505,915,1140,739,1.0280951100684885e-08,1.3733554167823331e-09,1.517538465920255e-08,2.5233198129709957e-19
2506,132,915,328,3.4367428739282903e-09,3.111610104418188e-09,6.067732846851182e-09,2.671496556727597e-19
2507,915,132,1299,8.996307075647662e-09,2.4587527950680374e-09,8.25593178292932e-09,2.123945431894321e-19
2508,1368,915,739,3.091792320405654e-09,3.808038789201134e-09,3.817877788880732e-09,3.3879714477372524e-19
2509,915,1368,328,2.6923484325624454e-09,6.69837154780801e-10,3.729174976026648e-09,3.005021959172857e-19
2510,132,511,130,1.6354858593627617e-08,1.6743914347145885e-09,8.133193731118344e-09,1.440083506189476e-19
2511,2050,132,328,2.583011378188899e-09,4.239494218332864e-09,7.916408996911305e-09,2.953871664764863e-19
2512,2050,1206,2116,1.825696874937457e-08,6.34214032313901e-09,1.1878338394371967e-08,2.817398134123298e-19
2513,511,2050,2116,3.733734517451496e-08,1.5257355917945691e-09,2.752730134321322e-08,2.0442001301451713e-19
2514,2050,511,132,8.081364208047495e-09,3.810766248111243e-09,9.746940719835641e-09,2.18516580596064e-19
2515,1791,1304,840,2.472973544958407e-08,4.243842286532847e-09,1.8921304206464045e-08,9.082190261596361e-19
2516,840,1304,1620,3.471074935162372e-08,2.232030702153194e-08,2.7430392660169585e-08,7.059258850118179e-19
2517,1304,1791,287,4.387352071488057e-08,7.246393591064554e-09,1.8971664506916742e-08,8.714699591417977e-19
2518,1616,1304,287,1.1368003843737352e-07,1.5415494848000568e-08,5.5046977679998175e-08,7.374356457035773e-19
2519,1304,261,1620,1.4507796517379584e-07,6.805409454027083e-08,4.4990810534995196e-08,5.97270745757987e-19
2520,1304,1616,261,1.8836049439460226e-07,3.99775860854855e-08,8.700905298950182e-08,4.0799344938688877e-19
2521,14,878,836,5.5267346553501416e-09,9.315048631347403e-11,6.279422846904386e-09,1.9038481886780751e-19
2522,14,614,878,7.0681134985185085e-09,7.593668002906566e-10,1.0999453397557248e-08,2.3413436992825146e-19
2523,575,290,1101,3.143938847226824e-09,1.1629779335702843e-09,7.1518637716075215e-09,4.856161109610612e-19
2524,349,1772,1942,5.516115423858196e-10,6.050012273206944e-11,9.769915045751252e-10,6.658823562416828e-19
2525,1772,349,728,3.049422446695615e-10,1.2205438267403447e-10,5.355132195826751e-10,7.036680558320538e-19
2526,1727,1334,449,7.318999752066645e-09,4.974805121251866e-10,5.119302209153002e-09,3.909463280471659e-19
2527,1751,1727,449,8.899161618540899e-09,3.867560852248261e-10,6.791910732216954e-09,5.224840635438617e-19
2528,1727,349,1942,1.5891444090557077e-09,2.346643807538521e-10,3.0288428947393192e-09,6.035823375496389e-19
2529,349,1727,1751,2.168009307612009e-09,1.6931904320037053e-10,2.2901156362033034e-09,5.947813924083302e-19
2530,1367,1085,2084,4.517278645784563e-09,2.761590740447139e-09,1.323681102016957e-09,6.2053012433406785e-19
2531,575,1085,1367,2.873006926701275e-09,1.177315285990512e-09,2.729228536890464e-09,6.561204589112964e-19
2532,1563,1085,1101,2.0030823349623362e-09,2.5629844185395796e-10,1.1974190948291671e-09,6.332592338839852e-19
2533,1085,575,1101,5.203185760994638e-10,8.238210579475079e-10,7.960215500854026e-10,4.853798536827485e-19
2534,353,1849,1268,1.127970147505311e-08,2.469091977121433e-09,1.521804668873767e-08,1.1430906161606715e-21
2535,1626,914,1120,4.637103934435924e-09,3.0767974952682494e-09,1.0701662192747143e-08,1.6397423410625118e-19
2536,1799,976,966,2.6979745465726546e-09,1.6022649449882708e-09,1.039233141072496e-09,3.2471779451702265e-20
2537,1425,1799,966,1.3774398677286232e-10,8.677894917167735e-10,8.11677436478729e-10,3.065657159933336e-20
2538,1799,972,1268,3.179482280367624e-09,2.549539290332897e-09,7.644521011042742e-10,2.1718055054053115e-21
2539,972,1799,1425,7.983506099796267e-10,1.6613899991724502e-10,1.2728423034629726e-09,1.3841528528808827e-20
2540,1294,1849,643,1.0480003109338143e-10,4.40131657611039e-09,4.092890110234121e-09,6.991125660357005e-21
2541,1294,643,431,5.5413958932276e-09,2.2637254783551544e-09,5.335292005226783e-09,1.5811849856920268e-20
2542,976,1294,431,1.0930576696021787e-08,2.4430615918222945e-09,1.1163820520422122e-08,2.30069065389463e-20
2543,1849,1294,1268,2.7776825245427203e-09,3.031297189062298e-10,4.264080250887855e-09,1.578952679365796e-21
2544,1294,1799,1268,3.3257340587678964e-09,1.4444032790744827e-09,1.0769931229120282e-09,9.387219089417436e-21
2545,1799,1294,976,4.524969805314645e-09,2.3715357033349285e-09,6.9752680411114065e-09,1.3825466392624522e-20
2546,1130,1052,253,4.906425348229126e-08,1.4391866331048315e-09,3.97421990125286e-08,3.997808147302874e-19
2547,862,264,1208,1.2840920886133848e-09,9.777577093230659e-10,2.766864873574818e-09,7.3606148333842115e-19
2548,1578,862,1732,6.462391832524938e-10,5.325502375549687e-10,7.931507909582709e-10,8.2015454214240695e-19
2549,1883,862,1208,7.191653464335984e-10,1.2738257498417542e-09,1.514106644170895e-09,7.989481974792537e-19
2550,1732,862,1883,9.47655999843417e-10,6.93229367822689e-10,6.029290896140681e-10,7.477676939921871e-19
2551,1001,1445,1505,8.206373085003701e-09,1.4152038240841146e-09,4.8887066198853085e-09,7.19063460143117e-19
2552,1445,809,1505,5.17663945140489e-09,9.608626603362828e-10,3.0496220128621116e-09,7.40272382683468e-19
2553,809,1445,773,1.7670646221981456e-09,1.985593555973761e-10,2.2900353949337622e-09,6.045459616212584e-19
2554,1445,1974,773,5.050033367405774e-09,3.6797484924729246e-09,8.37715599919218e-10,5.17104478087787e-19
2555,1445,1001,1933,5.854529183773665e-09,1.7141674340117577e-09,2.201206844862334e-09,6.648369333646825e-19
2556,1974,1445,1933,3.167710803503439e-09,3.286875769149446e-09,1.7026575747512452e-11,5.224660303785452e-19
2557,809,2101,1055,5.883146095930404e-10,3.8538118033402576e-09,4.054993155099128e-09,8.451218271703915e-19
2558,862,2101,264,4.270178597939684e-09,1.685058565813155e-10,3.3814457492328243e-09,8.133173292818808e-19
2559,2101,1578,1055,7.042342819761152e-10,5.285008240191529e-09,3.0607582407394003e-09,8.708475589520574e-19
2560,2101,862,1578,3.776925690239764e-09,1.0682763145979482e-10,3.2609365476887104e-09,8.259298272472921e-19
2561,735,585,2131,3.5052011276689e-08,8.400546693736866e-10,4.0210554291049115e-08,1.2248516297740004e-19
2562,2038,735,390,6.201921513524894e-09,5.637981820727428e-10,9.494819488670516e-09,2.258184868001657e-19
2563,1370,735,2131,1.3817642218916729e-08,6.264214891857833e-10,1.3435138330852648e-08,1.8295329123843811e-19
2564,735,1370,390,4.150845744851491e-09,1.4846038096885606e-10,4.954640541406343e-09,2.244709207193267e-19
2565,914,1476,893,3.417511504312045e-08,1.011801577275239e-09,2.361231623244037e-08,2.8994452852000005e-19
2566,1397,1476,1377,3.587996419984621e-08,2.911398805317795e-09,1.8370819637365378e-08,3.0593831920600364e-19
