face_id,i,j,k,face_energy_total,face_energy_exact,face_energy_coexact,face_energy_harmonic
3482,973,1886,472,6.679822274408555e-07,1.411727758863743e-06,1.5281815926734865e-07,2.1603341662905943e-17
3483,973,1408,1886,2.792327914380992e-07,6.895876005576153e-07,9.58822936203242e-08,3.9790219546966906e-17
3484,1632,410,68,6.8031438105818375e-06,6.256887546547666e-06,9.754256997252004e-08,2.6191072578518686e-17
3485,410,472,1413,3.3859518403676386e-06,2.5722355456015346e-06,6.355049266220597e-08,1.9375936589121515e-17
3486,410,1632,472,4.651220556792403e-06,3.6841082136266583e-06,1.0568779356723696e-07,2.2894223474746685e-17
3487,661,2033,99,8.020828215764213e-06,5.6877173152249135e-06,4.5750556627153905e-07,2.9636569596925457e-17
3488,2033,1510,99,7.216604580573951e-06,7.102873516939183e-06,5.327266586245839e-07,4.2118596413507305e-17
3489,1510,2033,1413,9.162918508030489e-07,1.4528600192665579e-08,7.061322855047917e-07,3.651716135208965e-17
3490,2033,410,1413,8.50500808063764e-07,4.537054955179212e-07,1.0673464672583891e-07,2.50729082749922e-17
3491,421,1510,2070,9.774050787056318e-07,1.2936964526032173e-06,2.647235614637468e-07,7.798655847509926e-17
3492,421,2042,355,5.168039331317273e-07,8.44840887265713e-07,5.633326449103203e-08,4.393882538358379e-17
3493,2042,421,2070,5.810762447498794e-06,3.493898958889198e-06,4.776693870951126e-07,6.689996618158142e-17
3494,99,421,355,1.605698373656431e-06,2.3346959358769324e-06,9.854503638645068e-08,3.210417074316624e-17
3495,1510,421,99,4.06204644319756e-06,5.655551269602876e-06,2.697731209484726e-07,3.3153070368818945e-17
3496,302,872,2,3.360065814150569e-06,4.019430308596789e-06,8.332285809590432e-08,2.473614293590745e-17
3497,1657,1274,1952,9.252535858342917e-07,3.3022426310801947e-07,2.0107281730828623e-07,5.572050030508302e-17
3498,1129,1568,631,8.933438877641413e-06,9.600667786171312e-06,2.17306772680254e-08,1.5683441585260116e-17
3499,1725,755,1774,4.347148467914514e-06,3.252332800935039e-06,8.103317749624924e-08,3.489251842260991e-17
3500,755,1725,631,9.276113829675753e-07,1.2501898681092175e-06,2.492343009763081e-08,2.2719989612841287e-17
3501,468,1847,1723,2.7538460113308e-07,2.8924485855146256e-07,1.4728296967338815e-08,4.798333502166006e-17
3502,698,1892,1470,3.2105387563843115e-06,5.719519935857934e-06,3.9307148993579074e-07,2.5576890217984156e-17
3503,1847,698,1723,4.985156280515511e-06,2.6680489983968317e-06,4.103159540843466e-07,4.286880559057938e-17
3504,698,1847,1892,5.993143023275814e-06,5.403767937520006e-06,6.506207402979048e-07,3.268493057964688e-17
3505,1864,1233,276,8.695670395312925e-09,1.4817320027666698e-09,3.990599281870553e-09,3.759061851602405e-17
3506,140,1233,1864,5.2291652839511484e-08,4.716059891550834e-08,3.995953764289207e-09,4.0000522764707344e-17
3507,2205,232,971,2.0842901884156755e-07,1.0919451680868183e-07,3.14421397828023e-08,2.4182965433235135e-17
3508,232,2205,889,3.6422111490457034e-07,3.015385800167053e-07,5.840246146075573e-08,2.4445032211416108e-17
3509,1328,1811,1566,2.5355869376838528e-06,3.5749904325589482e-06,3.461649798603126e-07,1.0301774506811382e-16
3510,1811,1328,557,4.963167833927358e-07,7.170792266297025e-07,7.11972116406277e-08,1.0254821554485757e-16
3511,1521,2171,1117,2.5192101069057607e-06,3.0721741624355453e-06,1.4203612706099804e-07,4.608179541512821e-18
3512,2065,2171,1521,6.429554304270786e-07,1.6653161731840504e-07,1.9604473800565687e-07,3.406869881606539e-18
3513,2171,2011,1117,2.064405680254559e-06,3.1871705875223672e-06,1.6448443293852565e-07,4.241490444428538e-18
3514,2011,2171,1730,1.3768287407979668e-06,3.306735953105884e-06,4.182400433667064e-07,6.236964180830906e-18
3515,2171,418,1730,2.32478391593498e-06,2.9867836068895773e-06,4.857556890832097e-07,7.857813457377725e-18
3516,2171,2065,418,1.5923562181774943e-06,6.121843436321985e-07,3.1195414138970585e-07,1.0338973917858186e-17
3517,1115,1850,420,6.476004272886695e-08,1.4023438059583004e-07,1.5306245544142353e-08,4.816137056292987e-18
3518,2103,1850,535,7.827260193625706e-07,8.383820439793058e-07,3.6781679794672294e-08,3.766649431880391e-18
3519,420,1850,734,2.589716078680657e-06,2.690054226220163e-06,1.0629365247927572e-08,3.95430936996693e-18
3520,1850,2103,734,1.4702719228875566e-06,1.5766791253423388e-06,3.7135674463429855e-08,3.813425677849108e-18
3521,1882,659,72,2.5233978183570382e-08,5.195161503985929e-08,9.770307573594403e-09,7.649495723217272e-18
3522,659,405,72,2.6716942400569106e-07,1.6204472913622716e-07,1.5155965377454887e-08,8.128587934461463e-18
3523,1784,815,1882,7.116788178674194e-07,8.322442746750918e-07,1.470531917479414e-08,6.564832791732149e-18
3524,238,1246,535,1.7178124513723795e-06,2.852957906350119e-06,1.4464293936616705e-07,5.152806344850637e-18
3525,1850,238,535,1.614297533028363e-06,1.9941457913211694e-06,8.698238205806927e-08,3.9157758350681495e-18
3526,238,1850,1115,1.4675065709768056e-06,9.731487701343648e-07,5.986921693595917e-08,3.9795986063681054e-18
3527,1246,238,441,3.4842437111928697e-06,3.6001997614953895e-06,1.4343423649323464e-07,6.526970216757221e-18
3528,124,1547,422,1.5513847852187802e-06,1.710425963777479e-06,4.025876466637012e-08,1.1708012367734808e-17
3529,124,1246,441,1.7842444374388096e-07,1.3608002375053717e-07,1.2268255191946252e-07,7.645430546185682e-18
3530,177,124,422,1.4035569128156815e-06,1.4642097741254267e-06,7.04107481655375e-08,9.592241513967423e-18
3531,1246,124,177,5.809886719279015e-07,6.765961942819422e-07,1.1800307828685903e-08,6.618516110237599e-18
3532,331,2078,900,7.903457629603299e-06,9.275266966250945e-06,2.1346473484096737e-07,1.9088237388942106e-18
3533,2078,331,1281,6.337630938947491e-06,6.0397469446885895e-06,6.814398857145446e-09,1.1965095456302084e-18
3534,990,331,900,1.3779152803501369e-06,9.84014453455237e-07,1.201489731198972e-07,2.7218117764254402e-18
3535,1098,331,990,1.1805783757144416e-06,9.562902164114504e-07,2.7776274948116534e-08,2.241614289702718e-18
3536,1281,331,1365,3.6001566286383224e-06,3.313577676005969e-06,1.4653207207709519e-08,1.2189330426680766e-18
3537,331,1098,1365,4.333474178858121e-07,2.217328272066897e-07,4.5894788405023726e-08,1.7581131248812898e-18
3538,795,1385,1417,3.0568388713237243e-06,3.20917024357773e-06,2.760694137823412e-08,3.7707995752308417e-17
3539,1385,795,1198,2.518599990825483e-06,3.0880049380789086e-06,2.9660824848046776e-08,6.999037230726691e-17
3540,1385,6,1417,4.573934221007505e-06,4.09846175438806e-06,4.323581599373573e-08,3.564064833656332e-17
3541,6,1385,1257,9.251757909677302e-07,1.29999127227629e-06,5.4515350308382794e-08,2.785788887849336e-17
3542,1385,1198,1257,8.810330705389832e-07,1.1251276727462456e-06,1.5595785905947256e-08,3.239686891461255e-17
3543,1104,561,416,1.0577791834539697e-06,1.011287729637696e-06,5.3577985538058135e-09,8.979182440459279e-17
3544,1686,561,1087,4.0287081586210044e-07,3.897911523522689e-07,2.013566390120629e-08,6.817682056411782e-17
3545,416,561,1686,7.704917699045238e-07,8.345810363469301e-07,6.838459820297592e-09,7.512147422642915e-17
3546,561,1104,389,2.4184742516785633e-06,1.598563700144547e-06,1.2531971875233826e-07,8.271806957274642e-17
3547,471,393,473,1.595777628392646e-07,1.4543997057544452e-07,4.4493250460846487e-08,1.0200883163181638e-16
3548,393,1104,1566,2.5197424387116734e-07,6.181919203690421e-07,8.638478204284779e-08,1.0134082713332659e-16
3549,393,1811,473,1.5754074393373973e-06,1.4875773071243469e-06,1.2064359787280776e-07,1.0882635810571032e-16
3550,1811,393,1566,2.8804204079447848e-06,3.5737843070781383e-06,1.1115463642092406e-07,1.0484112874692116e-16
3551,1690,1158,1399,1.4548993127358886e-05,6.741677599011509e-06,1.5182137810153184e-06,3.837586555518589e-17
3552,1158,1690,123,1.951000840572574e-05,1.6565497713325887e-05,3.4349373972225554e-07,4.6760748856471116e-17
3553,1414,1444,1399,1.3540118413380806e-06,6.116480674971716e-06,2.3088738761951625e-06,4.1296963769867146e-17
3554,1444,1690,1399,6.847284038257013e-06,6.299348673516413e-06,1.03332707555931e-06,4.938301799981461e-17
3555,1690,1444,583,5.45328998695062e-07,1.9512788924339255e-07,2.7473759591330866e-07,5.761443898529632e-17
3556,1113,1444,1414,5.404143098355658e-07,9.719754877971326e-07,1.552785112806071e-07,5.461064584317349e-17
3557,1104,498,389,4.4902782189060107e-07,5.147569425246367e-07,1.9415969327469972e-08,8.828358713646729e-17
3558,393,498,1104,1.5559542702124893e-07,3.145104910348647e-07,2.99480117692255e-08,9.267711940767051e-17
3559,498,393,471,1.3235117136740867e-07,2.3186689071298818e-07,2.123938759014617e-08,9.872813801658716e-17
3560,913,1788,1414,4.940701929525281e-07,1.0560375817359183e-06,5.639730972166801e-07,5.499669548995716e-17
3561,1414,1788,671,4.7021198259198705e-07,1.9602221498842224e-06,7.75309955583293e-07,5.4109490939532567e-17
3562,675,1788,439,3.2036798946243205e-06,2.6285927450050826e-06,9.554505948957642e-08,6.441107891672382e-17
3563,1788,913,439,1.9956730276262804e-06,1.0548517093894894e-06,2.3311605687697088e-07,6.275773450517941e-17
3564,1788,2166,671,1.0727100662037788e-06,3.792277381172634e-07,1.823375759047097e-07,5.770769167958381e-17
3565,2166,1788,675,3.240483557422351e-06,2.9639532201336436e-06,2.0821400139913372e-08,5.918904626924614e-17
3566,1113,2077,389,1.7647757732136974e-06,8.217314270098636e-07,3.6619368717447593e-07,6.30255854630384e-17
3567,2077,561,389,3.717388615543649e-06,3.7614507081645127e-06,4.0182291895889914e-07,7.418289071544062e-17
3568,19,2077,671,5.91429388293666e-06,6.090534642198962e-06,9.403950771319332e-07,5.250621586383718e-17
3569,2077,1113,671,5.59132933650661e-06,5.273843255458941e-06,5.330883270198015e-07,5.510238185624931e-17
3570,2077,19,1087,7.94631830069431e-06,9.89065928748924e-06,1.3106046006354248e-06,6.121694402852617e-17
3571,561,2077,1087,3.2292121785398334e-06,7.051810513800459e-06,7.748875443595605e-07,6.266399051928715e-17
3572,2168,161,920,3.5224963119563595e-06,3.508784972493223e-06,1.57674819645665e-08,6.089879953553434e-17
3573,2164,780,1045,2.844106901547241e-07,3.3429713631264125e-07,8.432229860293572e-08,3.296681629036813e-17
3574,1178,1057,1587,6.743798316838617e-07,7.48960292190507e-07,1.452684229982094e-08,3.906955978824217e-17
3575,466,1178,1711,3.386670396780336e-06,2.8350359848426915e-06,3.907332975644146e-08,3.6957288120216466e-17
3576,1591,754,142,7.509445414569911e-07,1.7122666102274725e-06,1.1698028988089503e-06,8.75704321137595e-17
3577,754,1971,142,2.060988392555635e-06,1.7757060856987458e-06,4.980771137958004e-07,1.5310618205827293e-16
3578,138,1969,681,5.148539003760776e-07,3.5308627201351046e-07,2.081861912648919e-08,2.184800050375176e-17
3579,754,138,1971,3.4118230033725393e-06,1.9497370618370293e-06,2.628331907564586e-07,2.35682738366576e-17
3580,872,2178,2,3.712209598072802e-06,3.792124147806325e-06,3.386177763320143e-08,3.1306680504327433e-17
3581,466,1086,302,8.492523196480412e-07,1.4042639091823415e-06,9.876500149960766e-08,2.5804131258235665e-17
3582,302,1086,1957,1.1252162710826023e-06,2.201102829973961e-06,1.9527197750818978e-07,2.1348937428565516e-17
3583,1086,1891,1957,5.188821081938456e-06,8.787516695267803e-06,4.726347608823773e-07,1.843084608068044e-17
3584,1086,466,1711,4.177065220751693e-06,4.6811095600728185e-06,1.2283501437304183e-07,3.3333507816547615e-17
3585,560,1086,1711,3.643659715586658e-06,4.743677321024527e-06,1.0531859412363894e-07,2.5896087508156413e-17
3586,1086,560,1891,2.042250127919529e-06,2.281159578774174e-06,1.0842108659911163e-07,2.3251641903377723e-17
3587,2199,1008,95,4.106175225859874e-06,5.158532137454233e-06,6.79101373996729e-07,3.124061214214352e-17
3588,1479,715,1347,1.9935428093412304e-06,1.4661988556433808e-06,7.044266965423031e-08,2.1595350568171303e-17
3589,715,1918,308,2.78430406980967e-06,2.426628601176467e-06,3.3572230562118075e-08,2.280621230098421e-17
3590,1918,715,1479,1.5134678540245094e-06,1.0825070242219953e-06,4.934811894039978e-08,2.221363090522242e-17
3591,462,602,113,2.1610413812062595e-07,3.2332735228427363e-07,5.821683265435773e-08,8.551265728021891e-17
3592,602,1391,113,2.05919243180232e-06,1.717702754790059e-06,3.0717661282406885e-08,4.23631082863108e-17
3593,1391,602,198,1.8697181206030745e-06,1.6236541146257157e-06,4.1857168610318866e-08,4.5705752986156396e-17
3594,198,22,1478,1.8370825768921492e-06,2.1513353141004505e-06,3.998117852615865e-08,3.689557794692162e-17
3595,22,462,333,8.095827813926302e-06,7.477295463817682e-06,2.3670440015099108e-07,4.1143301565528325e-17
3596,602,22,198,5.313219132401426e-06,5.5724219686257145e-06,4.948758903812402e-08,3.563951574240925e-17
3597,22,602,462,7.777762158947897e-06,8.402251432381441e-06,7.043567782289729e-08,3.869282234914642e-17
3598,1683,335,868,9.809144734547293e-08,1.1938988716152548e-07,3.6795137727695792e-09,1.5829602806382535e-17
3599,335,1683,1724,3.3074919536109783e-07,4.025029961205889e-07,1.5393352849673044e-08,1.7842074051310726e-17
3600,1786,2205,1543,8.634475314928808e-07,1.0504910105674243e-06,3.7875449200114334e-08,2.2692580708624685e-17
3601,889,1786,1411,2.5888780566714522e-06,2.3015587104111782e-06,1.903028593713027e-08,2.0464024799211175e-17
3602,2205,1786,889,2.6445663793502775e-06,2.307790239906151e-06,1.5671319321451278e-08,2.0579493117506285e-17
3603,371,1755,868,2.683421963027292e-07,2.9852584591226886e-07,1.443844158709363e-08,1.6566450740300213e-17
3604,1755,371,180,4.27875403467446e-09,3.1438774748225795e-08,1.7422052609111006e-08,1.570694554793066e-17
3605,371,1434,180,1.2266091417933644e-09,2.81032228554565e-08,1.8400808466456308e-08,1.6025376278024995e-17
3606,371,1453,1434,7.711109890201002e-10,8.513564674362275e-10,2.446574161355358e-10,1.2120605445015902e-17
3607,1434,1477,1108,1.9222773000416753e-07,2.0753420349785005e-07,4.71538044774387e-09,1.1120282422846435e-17
3608,1453,1477,1434,2.311639053454819e-07,2.4012357664317897e-07,1.6634949016552347e-10,1.303972874038682e-17
3609,1621,1998,1345,9.370947403970269e-06,6.421166210835564e-06,4.6455777888212283e-07,1.4025327274354995e-16
3610,1998,1621,983,2.445884937144235e-06,3.072115333679599e-06,1.1579142884913969e-07,1.0780966248724593e-16
3611,1621,1345,2090,1.737729727885613e-05,1.1431886881708155e-05,6.233673224549088e-07,1.445351586644574e-16
3612,1048,1621,2090,1.4003584621757742e-05,1.0438671042452957e-05,3.7648107476198393e-07,1.398938977486141e-16
3613,1553,1621,1048,4.77031507203719e-06,4.685464771968252e-06,3.8010126450144255e-07,1.2598413594136347e-16
3614,983,1621,1553,5.221242601869888e-06,4.756914178847491e-06,3.723878919739893e-07,1.301272319838089e-16
3615,1977,879,143,8.262819877092456e-08,2.2212871375155265e-07,5.2892126715713415e-08,2.675036431115651e-17
3616,143,879,2193,2.246047072714258e-08,4.8221974520125966e-08,1.3441898383665282e-08,3.1372469493989435e-17
3617,879,1284,2193,4.9847481068184155e-08,1.6982850128889564e-07,4.179423402660327e-08,3.180897765362609e-17
3618,879,637,1284,6.670261188276916e-08,1.911703844225587e-07,4.279798030747112e-08,2.4906577469479253e-17
3619,2040,1977,1480,5.767889616048639e-07,6.507263985383244e-07,4.032988959193456e-08,1.5788031837642863e-17
3620,1371,2040,248,1.319999063710801e-07,9.079134021223382e-08,6.352771407315698e-08,8.084025138865246e-18
3621,2040,1480,248,2.820761428827203e-07,4.0970441266395e-07,4.03926733540054e-08,1.0445721610005916e-17
3622,2040,879,1977,6.734201904599852e-09,1.1965803338129282e-07,7.02519640684318e-08,2.019796299202481e-17
3623,2040,1371,637,4.684554949111562e-07,4.724738060507402e-07,5.99754181393813e-08,1.1864796359869671e-17
3624,879,2040,637,1.5832696078485443e-07,3.089432051431223e-07,4.215579934677053e-08,1.817073838065853e-17
3625,67,2075,4,1.1423358101125919e-07,1.4731200626956396e-07,1.4335285188638412e-08,8.27921180340781e-18
3626,67,761,2098,1.3493733056084805e-06,1.1892834562638015e-06,8.932997003022477e-09,3.2256197210366776e-18
3627,67,2098,2149,1.309384001088861e-06,1.1623811857591178e-06,4.554122971290269e-09,2.157065943266321e-18
3628,2075,67,2149,6.556101872943234e-07,6.1149533379499e-07,1.4369588557737032e-08,4.6490221391510906e-18
3629,67,4,241,1.8568366003451492e-07,1.5977844766229021e-07,5.906091900387252e-09,8.206965148197839e-18
3630,761,67,241,8.511268926627634e-07,9.453589974406813e-07,2.9970534301039024e-08,5.334929635126091e-18
3631,220,39,1915,9.74432913328612e-07,2.1850844493790122e-07,5.940815128565184e-07,9.486146486026916e-17
3632,1295,39,220,1.1372904577037144e-06,1.6279007827971628e-06,8.270927615294245e-07,9.108623288492568e-17
3633,39,1295,575,3.190178241119108e-06,3.175931696525765e-06,2.126964987546565e-07,9.289086546233645e-17
3634,39,575,1367,3.785329091091561e-06,3.556276534547925e-06,2.152370391755952e-07,9.023670438012316e-17
3635,39,1367,2150,1.2725097163889838e-06,1.3741917891802498e-06,2.2294468584671447e-07,8.924209901784452e-17
3636,1915,39,2150,7.548238389368492e-07,4.22267623955258e-07,3.0481128090139544e-07,7.9266096723835e-17
3637,851,658,1942,5.252709696958265e-06,5.214136303393317e-06,1.6936247268100895e-07,5.854563756828352e-17
3638,658,851,186,5.982873979499691e-06,5.5676339846740674e-06,4.012503252168972e-08,6.307473220887912e-17
3639,658,1727,1942,5.228942966805452e-07,4.0750976616341216e-07,3.045810580148745e-07,4.924998913375891e-17
3640,1727,658,1334,1.8811445600284363e-06,9.802941972860714e-07,1.6850059435479033e-07,4.645005808248405e-17
3641,658,61,1334,1.8489436836283694e-06,1.379980807701488e-06,7.214720385301316e-08,4.7154075635726184e-17
3642,658,186,61,2.4123831991514725e-06,2.262097396161841e-06,2.5257770800903715e-08,5.456154180676795e-17
3643,385,849,325,2.3683858642657414e-06,2.516354364810075e-06,1.751480849670023e-08,2.1804184476553965e-17
3644,1479,2143,786,2.2687752918029796e-06,1.8979236572093254e-06,4.4104770074520016e-08,1.9274927608230268e-17
3645,1785,385,325,2.999351686236347e-06,2.550617626920657e-06,1.3857793835756482e-07,3.2225652485216995e-17
3646,385,1785,554,3.0998515742795497e-06,2.33896937579461e-06,7.009677545454035e-08,3.18751767655895e-17
3647,1194,1646,875,4.160197280886551e-06,5.887334898095609e-06,4.6388751638119484e-07,2.815178409647305e-17
3648,1194,875,424,5.5770448702186426e-06,5.69907700456495e-06,3.6240275362259544e-08,3.7184405702421986e-17
3649,1126,1194,424,9.695028104427908e-06,1.3313752657875008e-05,4.288622022176375e-07,3.931445977205258e-17
3650,401,1011,2177,2.1990054041436256e-06,1.9948688364464226e-06,1.8381068134455753e-08,3.597073664347962e-17
3651,1008,401,2177,2.615983141344674e-06,2.3999325460449438e-06,3.818152236750492e-08,3.744692395158409e-17
3652,1403,1286,1179,3.894418774151977e-06,3.0517860828290672e-06,2.735715528716491e-07,4.8681718394729116e-17
3653,1286,1458,1133,4.744117227174282e-06,4.450763042405191e-06,2.1720533977430128e-07,5.113931809653361e-17
3654,1286,1403,1458,5.155875339173203e-06,4.635029412039719e-06,3.059689038191638e-07,4.9536910016639845e-17
3655,838,2051,203,6.695874449793941e-06,5.214823639040415e-06,3.7209065584269215e-07,3.298611222245275e-17
3656,1393,2051,1133,1.3346898484025613e-05,7.2956877808560145e-06,1.1007946480136986e-06,4.2053762686538445e-17
3657,2051,1393,203,2.245806422503401e-06,2.251827362357506e-06,5.491168036743542e-07,3.265608356232101e-17
3658,2051,1286,1133,6.157392931584577e-06,4.24811640425802e-06,3.128805737902674e-07,4.653574108504698e-17
3659,1688,1248,1289,4.769293433056819e-06,3.758913775151389e-06,1.4234788206297835e-07,5.080680162417348e-17
3660,1232,1688,1289,4.2431608501578424e-06,4.894965800835762e-06,9.938536710136253e-08,4.563490817318499e-17
3661,1688,1232,1263,1.8389577136625755e-06,2.615939966897953e-06,9.268332973307611e-08,4.1467605059844787e-17
3662,1688,1263,989,3.665783474766158e-06,2.3936512787106112e-06,1.8371146894560916e-07,4.692634568350646e-17
3663,2039,2170,139,9.487867335320993e-06,1.1029952282961144e-05,1.3201719057963752e-07,3.0948084019373414e-17
3664,2170,2039,1689,1.3113499527106428e-05,1.4788739563745783e-05,1.4111052555710317e-07,3.969935983238683e-17
3665,838,816,1289,1.6561379996947978e-06,2.2513450811503406e-06,1.5686009765088058e-07,3.987048229633538e-17
3666,816,838,203,1.2344611612774677e-06,1.994405662458516e-06,1.1865597974536242e-07,3.413984012365064e-17
3667,1552,1333,646,4.607239484430293e-07,3.828906688808433e-06,2.282817089163958e-06,6.671439698400633e-17
3668,1333,1552,1816,2.6403901227336967e-06,3.7461027449827147e-06,8.483384032034158e-07,6.686496547035268e-17
3669,192,1144,1364,3.30816671932753e-07,3.1145594399438154e-07,3.303685999293474e-08,5.68144711184604e-17
3670,192,611,1144,8.609127668576879e-08,1.634055121825827e-07,2.2558286839371836e-08,5.44248008666193e-17
3671,611,90,2042,3.0031235643526774e-06,3.965388865216443e-06,1.0518338325803294e-07,7.825959396195393e-17
3672,192,90,611,1.597223842217844e-06,1.9967629636682155e-06,6.965668822030454e-08,5.344096016179528e-17
3673,2039,1831,1689,1.894739127251571e-05,1.4677815328368093e-05,3.4761930618568107e-07,3.2588418697011995e-17
3674,1099,569,753,1.269746994697957e-06,1.7136702342350997e-06,3.909748425341467e-08,3.421342698940899e-17
3675,569,1099,733,8.308337235724725e-06,6.3884550064414596e-06,2.0593084232454025e-07,3.366054663949551e-17
3676,1099,1423,733,7.370842306803905e-06,5.363353447991493e-06,1.8658745099504642e-07,4.901728085531835e-17
3677,1418,1070,1154,1.440977988776832e-05,1.6771982311416378e-05,9.340222661404956e-08,3.0708849592966436e-17
3678,1154,1070,84,5.581146321931418e-06,5.7629711258149294e-06,1.4938317183525153e-08,3.6656506648054635e-17
3679,1070,2061,84,5.738832561493509e-06,6.020413180142566e-06,1.0505157220584055e-07,3.2244465425190794e-17
3680,2053,432,1179,2.640115552645528e-06,1.9662209533394277e-06,7.75469863071796e-08,5.07000279930524e-17
3681,730,1901,2194,5.0887018075207435e-06,4.9271626799499515e-06,2.9201301164252878e-08,4.257120980686604e-17
3682,730,2194,288,5.57246661175547e-06,9.192412884483265e-06,8.550614858514892e-07,5.4164496808444717e-17
3683,1901,1584,1473,1.326974199005114e-05,1.3642715613879653e-05,7.389205213589462e-08,3.806406561332627e-17
3684,1473,1584,23,3.4739749006225808e-06,2.537380825890344e-06,8.061292617623682e-08,5.1364813781829613e-17
3685,1584,409,23,1.2094081227014312e-06,1.1194950773241373e-06,1.2150988726740255e-08,4.8220465297162455e-17
3686,730,1584,1901,1.0562489605279115e-05,1.1741382256849832e-05,1.0298295376260453e-07,4.1047124128887566e-17
3687,409,1584,618,6.8423068536932625e-06,5.727767958894993e-06,1.0102946874366801e-07,4.2662626763963835e-17
3688,1584,730,618,9.5348978271041e-06,1.0231263489212798e-05,2.2178142692148344e-07,3.4534490882750147e-17
3689,1627,1224,1437,3.842337425480167e-06,2.3830410755249126e-06,2.8385162034748086e-07,4.69720290436576e-17
3690,1224,730,288,1.6946032238711687e-05,1.694276844519023e-05,3.924958621420323e-07,4.3697451527450284e-17
3691,1224,1627,618,2.9389876662984094e-06,2.178515276937086e-06,1.472698376096318e-07,3.312662175513324e-17
3692,730,1224,618,1.3302005185922092e-06,1.6235625639330735e-06,1.2358838340548348e-07,4.211344744609302e-17
3693,2157,1623,173,6.261062540455363e-07,3.938039255285807e-07,7.018679693703791e-08,7.427101675967794e-17
3694,1623,1241,1853,9.287679929203824e-06,7.671679825914614e-06,2.739932242936752e-07,6.12598393099066e-17
3695,173,1623,1853,5.877302151332744e-07,4.117338375587456e-07,3.4777071308918435e-08,7.932104596495422e-17
3696,1857,661,774,8.575031982177994e-07,9.732960296988686e-07,2.2705736406944225e-08,2.6273740187213537e-17
3697,1857,774,940,8.383901079224386e-07,9.379930286504912e-07,6.600139221094846e-08,3.2774455808122294e-17
3698,1857,2033,661,5.946119009863368e-06,3.3747178358675465e-06,4.0034683239562104e-07,3.8429861856352527e-17
3699,2033,1857,410,2.1532350304932957e-06,1.311411420454795e-06,1.2754433232519406e-07,3.207220377548699e-17
3700,1857,940,68,4.725410600259957e-06,3.157221033190879e-06,1.5951820908272675e-07,3.0646478187076976e-17
3701,410,1857,68,6.6482055677216624e-06,5.950774872682447e-06,1.2705636697404885e-07,3.3117430816014425e-17
3702,524,746,68,5.185825824085649e-06,6.247968365304742e-06,5.503271321901397e-08,2.4548142679943608e-17
3703,746,1632,68,6.846066343714449e-06,6.809307750234379e-06,8.202624984074819e-08,2.1119011950023717e-17
3704,2178,746,524,4.151460300444389e-06,4.922366731966318e-06,3.6870694686223075e-08,2.863519733827152e-17
3705,746,2178,872,2.534599627270175e-06,2.81538191066303e-06,1.3559434741273062e-08,2.4346933253479752e-17
3706,92,326,817,1.4934220592850523e-06,1.7402982816498114e-06,1.542849972760873e-08,1.2270756944167658e-17
3707,326,92,1957,5.927836019983736e-06,4.9876139121405354e-06,8.947780007391718e-08,1.1863829356120165e-17
3708,92,302,1957,4.883906976036781e-06,4.290348848438469e-06,1.4050831254917495e-07,1.4283240921070603e-17
3709,92,872,302,1.4127867755061355e-06,1.4214554377933828e-06,1.5190015471329694e-08,1.9724780100998992e-17
3710,1439,1557,895,4.755497849494188e-07,2.0960691508173917e-06,6.305047120758954e-07,8.771584686608022e-17
3711,1557,1580,1209,5.976553829461857e-06,5.198732605254873e-06,5.560769092821165e-07,9.56258381442483e-17
3712,460,1580,1952,7.359455095669261e-06,5.195846753067826e-06,1.9046431750790514e-07,7.24995549865541e-17
3713,1209,1580,1579,6.9734068803060885e-06,4.5798128997470365e-06,2.5942912550653056e-07,1.0298006043804278e-16
3714,1580,460,1579,1.7957038289954258e-06,1.3558124215828655e-06,7.0405724595435e-08,7.846193788744671e-17
3715,53,1657,2141,1.3090081739819045e-06,1.3683291733294248e-06,3.908609695691258e-07,5.387817299327828e-17
3716,1573,53,2141,1.1238962404737385e-07,1.1439475975638598e-06,5.944214158576144e-07,5.3232026381533345e-17
3717,1657,1366,1274,7.094877195609569e-06,5.494068385072076e-06,3.1618224043724935e-07,6.999813030561371e-17
3718,53,1366,1657,4.485501231968741e-06,7.07968684481283e-06,9.050543653332313e-07,5.997137549100863e-17
3719,458,1366,1482,4.478010022736363e-06,5.503447059776521e-06,5.204548803794901e-07,6.149966857279889e-17
3720,1366,53,1482,2.8144518963688662e-06,7.372160800917809e-06,1.1202912327492894e-06,6.759782224772402e-17
3721,2109,557,2190,7.228631615140334e-06,8.204333995618194e-06,9.668631278237368e-08,9.969859732570564e-17
3722,557,2109,895,2.607212625377097e-06,3.3001703745402178e-06,9.982378017954425e-08,9.581760754077397e-17
3723,1176,1129,1638,8.110271442182125e-06,9.10000139926513e-06,3.5222559058028333e-07,6.760856873353738e-18
3724,1176,1568,1129,8.718389786926457e-06,1.1256828422986978e-05,3.0225269402530397e-07,1.2756368436531549e-17
3725,1033,1176,1638,7.814061139395084e-07,5.059201691302557e-07,8.887473669141763e-08,7.241728018583716e-18
3726,1054,1176,1033,3.6262421365698034e-07,4.732285188362725e-07,8.532129950797438e-08,1.0638407574697046e-17
3727,1049,1613,1774,6.5872537564718185e-06,6.807105679710915e-06,4.88288242976467e-08,4.83254074730326e-17
3728,755,1049,1774,4.281084160145378e-06,3.666999586996254e-06,4.1999337197144095e-08,4.0324979104621824e-17
