face_id,i,j,k,face_energy_total,face_energy_exact,face_energy_coexact,face_energy_harmonic
3423,220,1162,1045,3.181190367013012e-08,6.503792516025747e-09,1.1775449042157508e-08,2.114690850369239e-18
3424,220,1147,1459,6.295451801002225e-09,2.107751815930516e-09,1.1822570867656262e-08,2.398046379022017e-18
3425,1147,220,1045,2.7689311910248456e-08,5.01129026843834e-09,1.319811932905469e-08,2.1522522000452644e-18
3426,1162,220,1555,5.237103653751098e-09,4.88454457403198e-09,2.878329548110472e-09,1.7576515126833385e-18
3427,1555,2027,627,1.7490030104176112e-08,1.938171213407449e-09,1.359719804633083e-08,1.4787413336184276e-18
3428,1889,220,1459,1.704923260844544e-08,1.4457501506178983e-09,1.8536831368904158e-08,2.156128749696841e-18
3429,220,1889,1555,6.1602170093502105e-09,1.0547148215264592e-09,4.841529209663661e-09,1.9056921232900357e-18
3430,1889,2027,1555,5.938484518372135e-09,2.0731479486295617e-09,5.1665454068600296e-09,1.6808500943540582e-18
3431,2027,1889,1839,6.249545404776601e-09,2.5391988477277246e-09,1.882651427834695e-09,1.813527823348773e-18
3432,166,219,2190,2.0293447179768505e-09,4.040645096011385e-09,1.5695152294287367e-09,1.1713626272630504e-18
3433,219,1116,2190,1.4935108633819966e-09,2.667372045074401e-09,6.023174391050641e-09,1.2849571640771304e-18
3434,219,166,993,8.533464957318382e-09,1.7870476477157075e-09,4.292213399402169e-09,1.0437644550514864e-18
3435,1116,219,1621,9.992825777057869e-10,1.8722784549323746e-09,3.98158994703154e-09,1.3155622848778946e-18
3436,219,800,1621,9.502108576717782e-10,1.9692324804185024e-08,1.2172090490123848e-08,1.4184399828170578e-18
3437,800,219,993,4.322747789940082e-08,8.93146197545901e-09,6.720324050026939e-08,1.3060695508440197e-18
3438,971,888,229,1.7841762642916043e-09,3.279689591482907e-09,2.419843854278698e-10,1.93524070871506e-18
3439,971,1797,726,1.5527814155362256e-08,1.0667872563285808e-08,1.4868475868068968e-09,1.2930365733544003e-18
3440,238,971,726,6.839126487425643e-09,9.184958794496092e-09,3.800517112385057e-09,1.6023291434831273e-18
3441,888,971,238,4.172246656894372e-10,8.978159123465305e-10,6.066673239873469e-10,1.6842309406346307e-18
3442,971,229,1728,1.0971513222214348e-08,4.628647791939325e-09,3.991296015275395e-09,1.772853574198592e-18
3443,1797,971,1728,1.0196253910912937e-08,1.8374156781027155e-10,1.2889317842252294e-08,1.6925358502150984e-18
3444,1399,1774,1690,1.4534745953102043e-08,6.261003639319147e-09,3.717377643529816e-09,2.713632303250663e-18
3445,1399,888,1774,7.341235815232672e-09,8.030139492950029e-09,2.236052604078424e-09,2.4809526241769808e-18
3446,888,1399,229,4.8064740220562945e-09,7.002677787047684e-09,1.156052390384119e-09,2.048993155101838e-18
3447,1399,2127,229,4.256284734046292e-09,2.5503670325763135e-09,2.8361871511393303e-10,2.1744499128628628e-18
3448,1686,1191,1637,7.917539606936602e-09,2.1409610213307943e-10,9.727113294181084e-09,3.271581427267444e-18
3449,893,1686,1637,2.064661288548567e-09,3.5017372154873517e-09,4.96402891727712e-09,3.074531930175809e-18
3450,1686,1761,1055,2.6512576093690888e-09,1.4746879538381908e-09,1.0111581500330443e-09,3.2415687450713195e-18
3451,1191,1686,1055,6.708692155284186e-09,6.86186166558399e-10,6.974188343154137e-09,3.352740398320822e-18
3452,1761,1686,1690,1.8288897871978843e-09,1.7885312383890709e-09,4.8045450869307055e-11,3.0500800171310415e-18
3453,1686,893,1690,2.4208084034208215e-09,2.331327163887431e-09,4.504149317800789e-09,2.9047536133743795e-18
3454,629,1890,1268,1.466485751189377e-09,2.560241674243691e-09,3.773289998706666e-09,4.097979520273919e-18
3455,784,1890,2026,7.185662928280951e-09,4.825631202538853e-10,1.020067283853586e-08,4.127130272941517e-18
3456,1890,629,2026,1.9131630433229346e-09,7.811804792025062e-10,3.34615941855427e-09,4.271399503206744e-18
3457,168,624,1453,5.742369888892468e-08,5.970273730408032e-09,2.846684078824723e-08,3.3634969948095935e-18
3458,1982,624,1459,4.75489511599616e-08,1.2822804753475182e-09,5.5822530412183377e-08,2.8384901883418533e-18
3459,624,1982,1453,3.563189934189734e-08,6.2020598240352745e-09,2.6757218145624637e-08,2.6114949544707088e-18
3460,624,168,1136,3.6348972228571365e-08,1.911888695725005e-09,2.8995628652935448e-08,3.0145151200095135e-18
3461,1310,1331,7,6.837341813624699e-08,9.222960604428351e-09,2.7796681749566757e-08,5.5257357911526645e-18
3462,1310,759,1331,6.410104494835147e-08,1.1822362821449094e-08,3.286520915223812e-08,5.361341046651529e-18
3463,1465,1315,356,1.013065226963647e-08,1.3307836766448376e-09,4.360329473019746e-09,2.8433279459607453e-18
3464,1315,1982,356,9.681851220907385e-09,9.86336316482405e-10,5.397769033171908e-09,2.5190639658293407e-18
3465,1787,1315,1071,2.6419816094468502e-09,2.4384480067901275e-10,4.0006512727867135e-09,3.232077442509672e-18
3466,1315,1465,1071,8.850961810395353e-09,1.3442646923509419e-09,8.549901856813516e-09,2.7292018750421518e-18
3467,1315,1787,1453,4.735366782799703e-09,6.906918544585615e-10,2.944794607738537e-09,3.0451189100482132e-18
3468,1982,1315,1453,1.1212751641258933e-08,2.74094933590611e-09,1.7542473679179453e-08,2.92980128672532e-18
3469,1808,1320,1540,1.3072455651434581e-09,1.233392962740519e-09,1.5577005586478437e-11,7.256984673690755e-19
3470,1808,228,1320,3.241015040600554e-09,1.7173198226771401e-09,5.170888861519182e-10,7.910043519144979e-19
3471,228,1808,295,4.5353182253559266e-09,2.386614769720052e-09,7.092594620849986e-09,9.114069506513388e-19
3472,295,1808,1229,8.058664878536244e-10,3.223740178004782e-10,3.689804492713821e-10,1.1360394600484578e-18
3473,1808,1846,1229,1.3109916581454007e-10,6.147904935536191e-10,1.9592561318976512e-10,1.0814268956895889e-18
3474,1846,1808,1540,1.227089682577416e-09,8.825912766672063e-10,5.2775274168614774e-11,9.403321434831183e-19
3475,1685,937,727,1.2369834566389759e-08,2.284603501649479e-09,5.75385662793824e-09,1.0145563933427516e-18
3476,1849,937,71,1.0961771871668509e-08,9.089511186549792e-09,3.7114429220557697e-08,8.611668234133917e-19
3477,727,937,767,2.7918088344917944e-08,8.49579845239171e-09,7.173826681250981e-09,9.338821487806626e-19
3478,937,1849,767,1.8229763696899642e-08,1.1319866477874026e-08,2.310226526451616e-08,8.481291559067957e-19
3479,820,2160,1562,6.602806091567197e-09,5.8920557468701185e-09,5.619322237437331e-09,1.6061658960908165e-18
3480,2160,163,919,1.1754003545793356e-09,2.974538616964989e-11,1.5416938868733053e-09,1.7535562615149767e-18
3481,1562,2160,919,2.5350955723375516e-09,4.3981686175232904e-11,3.149002468336186e-09,1.8477935946520585e-18
3482,163,2160,1919,2.4430178892319103e-09,2.5688214500947733e-09,7.422168688745137e-09,1.5064036939282674e-18
3483,1919,2160,1732,1.096264658534805e-08,5.665411405132576e-09,2.0766049180448337e-08,1.4566293898071267e-18
3484,2160,820,1732,2.150779203506422e-08,6.504659325994712e-09,1.4318277662956409e-08,1.4205472112256554e-18
3485,1580,820,1562,9.357016426982147e-08,1.6205601085346442e-08,4.042039831468326e-08,1.5933154889583162e-18
3486,446,1580,1562,2.3347908039580383e-08,3.423516853260609e-09,1.9728032237910594e-08,1.6649872615860776e-18
3487,1580,890,214,1.115303721589865e-08,2.053966938783114e-09,5.478355870408897e-09,1.3505627797472643e-18
3488,820,1580,214,1.0791388705278304e-07,2.95601086750715e-08,3.449583784034099e-08,1.2460186182965872e-18
3489,890,1580,2081,1.9675736962646237e-08,1.5318248595967764e-10,2.2417169673633086e-08,1.256012745463477e-18
3490,1580,446,2081,2.6003840508925285e-08,4.4776337251709797e-10,3.219120783865329e-08,1.4835136848505793e-18
3491,1478,2180,663,8.427995809648272e-09,1.2715829434381637e-09,4.061297098613189e-09,2.4423173749075907e-18
3492,1074,603,701,2.0779004453566005e-08,3.5830939992349907e-10,2.1537704214818993e-08,2.142857830909079e-18
3493,603,416,120,1.055577428308119e-09,6.910024889772911e-09,1.1086999511326343e-08,2.2371422411916704e-18
3494,774,1471,1516,4.258316496745296e-08,8.051235568003614e-09,3.335655893041359e-08,3.4209349425471727e-18
3495,928,1316,1552,2.0132417344916167e-07,7.06599359894745e-09,1.4425978677762181e-07,1.6500242077103582e-18
3496,1316,1801,1552,2.517913613317033e-07,1.719124740226264e-08,1.7965275840753923e-07,2.5015136401798187e-18
3497,1801,1316,556,9.930374004831272e-08,1.4080767168829522e-08,9.952515749756842e-08,2.774955029327792e-18
3498,556,1316,2178,1.4754542992714957e-07,5.3736260740075174e-08,7.625151394187709e-08,2.9169724780035453e-18
3499,1316,1441,2178,1.9711294610806416e-07,6.771690198421206e-08,5.509161529904748e-08,2.4430344036616744e-18
3500,1441,1316,928,5.106266975154026e-08,5.957934416387711e-08,3.6744154065179395e-08,2.1705857055921576e-18
3501,556,894,1992,1.55837648932287e-07,2.6630259671574354e-08,8.603382904829195e-08,3.1741168910741368e-18
3502,1545,894,1427,4.804399441830785e-09,1.5655606771696058e-08,4.439557395253261e-09,3.427132167018443e-18
3503,894,1545,1992,1.6197793319634043e-07,2.8033942315048213e-08,8.686668077156771e-08,3.1948096366097868e-18
3504,894,1965,1427,2.0634452818003844e-08,1.0763659592341181e-08,5.149768249280588e-09,3.670105311554349e-18
3505,396,1593,1100,3.4935332194976835e-08,1.708250955059984e-08,3.657018785106354e-08,4.780645430391302e-19
3506,1100,1593,1433,4.614247541738395e-09,1.630428695859715e-08,1.2742363836908054e-08,2.7485448652354094e-19
3507,1593,580,1433,3.125749123045783e-08,6.542775023619813e-09,4.33735034521814e-08,2.114516204632026e-19
3508,400,504,1094,4.8278771875977587e-08,1.009247616031162e-08,1.67455408392315e-08,1.102718906758028e-18
3509,504,396,1094,5.518705780764052e-08,1.2249019435754388e-08,1.7389402204656392e-08,8.949829189591843e-19
3510,504,1593,396,2.9128752258407315e-08,9.445602444444568e-09,7.0545140273634e-09,8.340814055825205e-19
3511,274,336,1474,1.853122981885016e-08,8.30527285151575e-09,6.568699735541377e-09,1.1712054310137271e-18
3512,176,274,1999,4.4222537966853884e-08,1.8189666307610178e-08,9.559294060224695e-09,1.323971423446541e-18
3513,341,274,1474,1.1985347639075573e-08,4.4485073740019946e-09,5.783740191704836e-09,1.4802466010765832e-18
3514,274,341,1999,7.87424212130942e-08,2.215225664186349e-08,2.0756499576922205e-08,1.8407910616631627e-18
3515,1846,1227,176,3.725359464628078e-09,3.5813780096979433e-09,5.994435153316716e-09,1.1272453327615586e-18
3516,1227,274,176,1.8239555827758448e-08,1.2299519678661437e-08,1.1541333662001208e-08,1.2750109630470693e-18
3517,274,1227,336,1.2608165791077705e-08,3.111112546455519e-09,1.092175579793614e-08,1.0469458855618103e-18
3518,1227,1846,1540,1.0295249029780987e-09,5.049313884140401e-10,5.61607062956357e-10,9.601187797920105e-19
3519,409,1227,1540,9.737229734484654e-11,2.225612235199678e-10,6.074556247195057e-10,8.397594485493063e-19
3520,336,1227,409,8.469720069741593e-09,1.0795766022734621e-09,3.7602225276632375e-09,8.584329770041347e-19
3521,59,2133,1427,1.5123443772422425e-09,1.3115737048675695e-09,3.4340761917252455e-10,3.856802571510862e-18
3522,1965,59,1427,5.627773803705619e-09,1.6312258744291462e-09,6.114787501456081e-09,3.785950610088725e-18
3523,403,2133,1641,8.450908195330874e-09,9.384109965970997e-10,1.499273146723584e-08,3.8053333339238314e-18
3524,403,1641,1953,9.504835467775163e-09,1.223074666120418e-09,1.142590319552444e-08,3.478584202706319e-18
3525,403,1545,1427,1.1915579021273149e-08,2.7814995920397715e-09,3.759507687405725e-09,3.547906855368632e-18
3526,2133,403,1427,1.1290263574574443e-08,2.851783842679046e-09,6.809702720882273e-09,3.728109325491642e-18
3527,1565,403,1953,1.0927327895339004e-08,2.710409716389024e-09,3.5674142462975097e-09,2.981471797031903e-18
3528,403,1565,1545,1.1568752999811815e-08,2.7233268993456615e-09,3.1979853204118212e-09,3.14909701620373e-18
3529,1131,482,1197,4.873002148537548e-08,2.98716722057232e-09,3.804967984183307e-08,2.2593250486689975e-18
3530,1801,482,400,5.2834545764494795e-08,2.834755594216119e-08,2.4466109540128787e-08,1.9203298745040414e-18
3531,482,1992,1197,1.7193229329881918e-07,1.397023899359116e-08,1.8085495813160946e-07,2.4579018230423528e-18
3532,482,1801,1992,8.3233180471006e-08,2.9387067797152248e-08,1.0536962544738827e-07,2.336101122272986e-18
3533,972,2094,306,1.1794880041920715e-08,3.1557047759968685e-09,5.518753511794544e-09,6.659145861765838e-19
3534,1522,2094,972,2.250917620243134e-08,6.632900076544029e-09,5.468468540548206e-09,7.021681711138446e-19
3535,2094,1522,206,5.336042132734271e-09,6.8231295708760295e-09,2.4323498686961164e-10,5.157605240012016e-19
3536,506,2094,206,1.1188864279045707e-08,6.823317963712906e-09,1.9946740113839885e-09,6.604858478960629e-19
3537,1447,1670,1734,3.082816586844552e-07,9.178252537653764e-08,7.175086667736404e-08,3.954732291293224e-19
3538,1099,1670,1447,8.078165966554773e-08,1.1570324906614013e-08,3.4899470797518066e-08,3.0769792704756783e-19
3539,806,1800,2017,9.837585007275967e-09,9.861276541194031e-09,1.4463843023876695e-09,8.422763341724171e-19
3540,2068,1800,806,8.633160874099926e-09,8.00273788691547e-10,1.0851231604056218e-08,7.682454339678583e-19
3541,1800,557,2017,2.176619736171614e-08,1.6484721679034417e-08,5.4357787174472996e-08,6.335363784425682e-19
3542,1800,2068,608,8.865543314560994e-09,4.130038890133517e-09,2.1283975950275556e-08,9.257266081438845e-19
3543,1800,1964,557,3.234968918870508e-07,3.3946522583255776e-08,2.2701096258593386e-07,9.605121395870507e-19
3544,1800,608,1964,1.3738652563088142e-07,4.009739437212818e-09,1.5907239139845645e-07,1.2422658572642163e-18
3545,1209,630,443,1.851878310803358e-08,2.8473347428897045e-09,1.5278015291178294e-08,5.283952993685848e-19
3546,630,887,443,3.651732638461721e-11,2.1839371379552553e-09,2.527850504684633e-09,4.505782498813306e-19
3547,887,630,2120,1.004162844755732e-09,4.21155337034963e-10,1.5072619970831093e-09,3.7597131092721633e-19
3548,85,2153,285,4.8356329381611875e-09,3.3256880638433677e-09,2.733169358330991e-09,6.437671749499488e-19
3549,1960,85,780,2.3947506469735927e-08,2.0186529735387507e-09,2.3942131213775584e-08,5.523327005526285e-19
3550,85,1209,780,6.951563646790169e-08,3.9062902397207906e-09,5.454992995381337e-08,7.345238104640847e-19
3551,1209,85,285,1.5674972976231396e-08,3.359929224107878e-09,2.1190404526548145e-08,6.308524661266535e-19
3552,1466,645,947,1.9567713242802624e-08,2.593550105362357e-09,1.0685851421811963e-08,1.509449153559613e-18
3553,1153,1466,947,1.3919274753578207e-09,3.022857400263705e-09,1.5351476065160175e-09,1.8829479078298865e-18
3554,816,1016,1775,1.778179164148824e-08,1.2237562048180153e-08,7.995022588202458e-10,1.3253536148556066e-18
3555,1016,749,1775,6.995914973038275e-09,5.316738207171484e-09,9.103801948647042e-10,1.6268998005938383e-18
3556,1016,1974,1973,1.137587204284901e-08,3.5594857908062816e-09,5.2219811683258185e-09,1.8211174483619307e-18
3557,1974,1016,816,3.6464786284653846e-08,1.2084659621974797e-08,2.9162970633121558e-08,1.879526993590939e-18
3558,674,1887,1944,6.654187884605083e-09,8.7506496972902e-10,7.314443607124985e-09,2.2208766908710703e-18
3559,674,140,1971,5.208065955417177e-09,2.1352285561329084e-09,4.411088510788122e-09,1.9829423613261373e-18
3560,1887,674,1971,2.930085166463039e-09,1.4195930217348774e-09,5.084442058684361e-09,2.2052071496607566e-18
3561,749,357,15,4.05791197122956e-09,4.9895429316566365e-09,2.1561801532243735e-10,1.8585669898354138e-18
3562,39,357,1944,4.796609550440076e-08,6.246448762948907e-10,5.189828807239331e-08,2.2732362040594218e-18
3563,357,39,15,3.748570676240897e-09,6.284873375741582e-09,6.417086079068151e-09,2.1366049157530158e-18
3564,357,674,1944,4.889634765750327e-09,6.846751415534985e-10,2.770516840979223e-09,2.148173999353497e-18
3565,1239,158,1577,2.582185589262366e-09,7.385960042549331e-10,5.06429976960659e-09,9.399102549606337e-19
3566,158,1991,1577,3.567955831801276e-09,5.53678960294794e-10,1.9278858931534926e-09,6.326448375589049e-19
3567,1991,158,2114,6.152056251573578e-10,7.072360454012389e-10,1.8607112691786006e-10,6.069168192662132e-19
3568,2114,158,2,1.8382723715664497e-08,1.7972025340288012e-09,1.1517486161825894e-08,4.147356490407796e-19
3569,158,823,2,9.69478594896858e-09,1.296435762847695e-09,7.593979863154494e-09,6.776685583478094e-19
3570,158,1239,823,6.22269310828999e-09,6.423169263544965e-10,6.850486289312075e-09,6.73940884043864e-19
3571,1875,322,2025,1.335755554894258e-09,4.407845504464778e-10,3.0333115751174706e-10,7.314539225346741e-19
3572,1875,2025,831,4.797049280428268e-09,1.4521864327152456e-10,6.022278450176327e-09,4.106388100149786e-19
3573,1186,1875,831,3.217836439242705e-10,1.4609551954093654e-10,8.709997922152339e-10,4.093397635705651e-19
3574,1336,1623,1387,4.495453958932934e-08,1.1076487122734174e-09,3.195592450109693e-08,2.8508243627992516e-18
3575,2166,1310,7,2.188026448009072e-08,4.309009213735688e-09,9.432823859879106e-09,4.846760773112421e-18
3576,1310,2166,354,2.285974669121209e-08,1.7399798930072357e-09,2.5954023700867317e-08,5.040631058021274e-18
3577,554,1642,392,1.0221012142234586e-08,2.119118367542206e-09,8.576664860677121e-09,1.871279692575355e-18
3578,1773,554,392,7.3347894984793996e-09,1.2636050601084604e-09,2.8926646060982162e-09,1.7775144966537177e-18
3579,391,197,1501,2.9282639203509892e-08,3.6307979796331433e-09,1.4254208528762112e-08,2.690374165553999e-18
3580,2187,391,20,6.638675147776825e-09,4.819663948951155e-10,8.232761695085848e-09,2.439313642040337e-18
3581,391,2187,197,4.866622220852655e-08,3.2823698160039183e-09,5.072133157043908e-08,2.474144078557786e-18
3582,932,1178,1114,1.3955834581856595e-09,2.84820727296476e-10,1.8542155150923365e-09,8.944598715822261e-19
3583,932,2162,1178,1.7358077160723142e-09,4.109400995302901e-09,6.029351272251966e-09,1.0503914724484242e-18
3584,387,522,851,2.408843853961982e-08,8.1141458403978e-09,8.64010190128783e-09,2.6851067002175454e-18
3585,522,387,1847,1.297424874798487e-07,4.4963524428582834e-08,6.996144229680728e-08,3.1923399113249777e-18
3586,222,387,851,7.696755527301057e-09,3.9921867876502587e-10,8.091272042720175e-09,2.5673151728464472e-18
3587,1847,387,639,1.759677285694206e-08,1.605102647349975e-08,5.931273494637451e-08,2.8884408722948248e-18
3588,639,387,665,2.508834597818499e-08,3.480054656832815e-08,1.942461079243651e-08,2.890911932424163e-18
3589,387,222,665,9.917973514886857e-09,2.2960106544971382e-08,2.0523248726069897e-08,2.888824057071709e-18
3590,1042,276,99,8.315640530269819e-09,4.680904987820745e-09,8.53148861286161e-09,2.611808170633995e-18
3591,276,1669,99,2.8176754911613372e-08,2.0066685441163105e-10,2.3840261340717667e-08,3.0072683877642167e-18
3592,1669,276,120,1.5499364195096595e-08,1.9390518223639708e-10,1.5031029393884697e-08,2.6180662573477635e-18
3593,276,1042,701,2.1867640255722458e-08,4.085679599784346e-09,1.7477126136455382e-08,2.581076578802151e-18
3594,276,603,120,4.348362561263562e-09,1.3660367304607072e-09,9.587702955740447e-09,2.4096996839498244e-18
3595,603,276,701,1.9407892381986716e-08,1.340875268497351e-09,1.4257259388220397e-08,2.3930345874334127e-18
3596,1767,35,2156,2.237593965135402e-08,3.7465920357584257e-10,1.7851490435868358e-08,2.9249912486987977e-18
3597,35,1767,416,1.1742466598775123e-08,8.474890856127446e-10,1.0018639774090221e-08,2.675910882412602e-18
3598,2180,35,416,1.2818368962697242e-09,1.9345682321182624e-09,6.861397082454007e-10,2.753241986213611e-18
3599,1669,1778,197,2.9424221760796622e-08,1.75642019693785e-09,1.7674790417408552e-08,2.995649951255129e-18
3600,1778,1669,120,1.261947381923804e-08,1.155292236745246e-09,9.508382893401773e-09,2.9325086518816335e-18
3601,1767,1778,120,3.937186639227132e-08,1.4846776764658322e-08,8.61784411316389e-09,2.552935655360453e-18
3602,465,1778,1767,5.868259570764271e-08,1.3735661251905196e-08,2.1534772607100668e-08,3.316858181069502e-18
3603,1001,1270,99,2.323139897623549e-08,1.8001288208144085e-09,1.3767796539301855e-08,2.715181191527848e-18
3604,2187,1001,99,1.7698703510330412e-08,2.1241031540429655e-09,9.175507443316996e-09,2.584278563186722e-18
3605,1001,2187,20,6.600516755165934e-09,1.7594123036011671e-09,6.309091122966234e-09,2.4178946669590464e-18
3606,410,1001,20,7.897796683863727e-09,5.089609839350933e-10,1.0325843809240366e-08,2.1732493064994024e-18
3607,1651,1675,580,6.105995560867539e-08,1.0539188515006211e-08,2.4894069202455585e-08,1.2904683666107565e-19
3608,1651,184,382,4.0460468771589355e-09,9.333756147811661e-09,2.211728053974973e-09,4.085692723293623e-19
3609,184,1651,580,1.4421840317645735e-08,2.0022113381019023e-08,1.769788813420312e-09,2.4970347065932684e-19
3610,1651,382,846,1.4153799250405663e-09,1.7668799952677897e-09,1.9559996510415914e-09,2.5878387903055677e-19
3611,125,846,696,1.1477624349905305e-08,1.0261603246788562e-09,1.37739304464135e-08,1.6448560578863e-19
3612,125,1651,846,8.94273481278886e-10,1.7500813591538872e-09,5.462883591824191e-10,1.5796653733831374e-19
3613,1651,125,1675,1.3729903704691365e-09,1.317732442815074e-09,5.304935521432635e-09,8.077110152288988e-20
3614,862,280,1346,2.6974568186407027e-08,1.5273342446374472e-08,3.892968778657698e-09,4.500742798498575e-19
3615,280,862,1497,9.027167177140749e-09,1.164161895109936e-08,2.771273982766096e-10,5.059735043285613e-19
3616,600,862,1346,1.4971548530597527e-08,4.201240273661324e-09,5.173843932966812e-09,6.768475479491253e-19
3617,1437,862,600,7.167459769818624e-09,1.2043053827152243e-10,5.654055695704701e-09,6.707388230729846e-19
3618,1497,862,1161,2.9480574915504018e-08,2.043690942559553e-08,8.582957678340374e-10,4.433657266898258e-19
3619,862,1437,1161,2.5568870296213824e-08,2.759414802405606e-08,1.0976020123258724e-08,6.806123185124186e-19
3620,1776,684,804,9.426391882910635e-08,1.9738133140604085e-08,8.228319905905095e-08,4.6319004861271795e-19
3621,1776,1830,684,3.0422847618736324e-09,1.1894059914700323e-08,2.683091606756881e-08,3.642291823881583e-19
3622,1615,1776,804,6.588659908202629e-08,7.4240078345019656e-09,1.0307334379846115e-07,4.907049201475227e-19
3623,1830,1776,2073,5.363221046692996e-08,6.8927145198767606e-09,4.311978255654958e-08,4.476582571142955e-19
3624,1776,148,2073,5.619913963994122e-08,1.1101634177480071e-09,5.5775237235576903e-08,4.227195702310703e-19
3625,1776,1615,148,2.005088928853015e-08,3.6369823063709164e-09,1.5527906450337218e-08,4.408511074415926e-19
3626,263,574,498,2.356869104888836e-09,3.755746675982682e-09,1.1036994179547997e-08,7.865624588271919e-19
3627,574,263,271,3.4081738867465175e-09,3.1653892181577217e-09,1.2066125848474308e-08,8.422807842076543e-19
3628,263,1869,271,3.4777455193103988e-09,2.453266703272795e-09,4.399750259075011e-09,6.44085727546135e-19
3629,263,2024,1869,6.145292306821036e-08,3.395741530753989e-09,4.483779028678704e-08,5.903908936793829e-19
3630,53,1975,1824,1.6181721326740596e-08,6.227618552004068e-09,3.2512617788416724e-09,3.2149282745361335e-19
3631,53,422,1975,7.201727333382976e-09,3.967356868121904e-09,1.6870552311213426e-08,4.424463317417492e-19
3632,1375,916,92,2.264885218363287e-09,6.468075482911179e-10,4.733560969419714e-09,5.537515725088094e-19
3633,916,1375,2181,4.993276025053259e-09,7.249093322556735e-10,7.366495694940725e-09,6.299236640093481e-19
3634,1273,916,2181,1.014858882106783e-08,3.2182867139346096e-09,7.355221231465721e-09,5.981375757626472e-19
3635,961,1374,869,5.609459321777154e-09,1.1472872088137294e-09,2.4122016594447665e-09,1.336149210526935e-18
3636,1146,1865,718,2.4911321684276622e-09,5.078247968990251e-09,5.273222237211025e-09,1.2533669460836093e-18
3637,1146,718,384,1.8107144771029585e-09,2.4233068193712693e-10,2.768072105726863e-09,1.304467901032066e-18
3638,1146,384,676,6.643862448600723e-08,9.115872721614634e-09,2.8462693928703285e-08,1.706410878884412e-18
3639,210,1146,676,8.332297331161703e-08,9.259950425280754e-09,3.9655358402869624e-08,1.802378209010142e-18
3640,1374,965,210,2.6551451964689376e-09,4.5950599617063315e-12,2.814689248854668e-09,1.4827145880120081e-18
3641,965,1146,210,9.584877052238818e-09,2.504314601999919e-10,1.2659147217567258e-08,1.4879920477053072e-18
3642,1146,965,1865,1.8962067344821372e-08,6.412095375089502e-09,1.3623250366831628e-08,1.3866158742295854e-18
3643,1865,965,536,3.023171118136743e-08,9.744928325433583e-09,6.207387743392505e-09,1.1494974308581035e-18
3644,965,961,536,3.302374071338103e-09,5.01029017829332e-10,2.173564156492245e-09,1.3020284747536968e-18
3645,961,965,1374,1.9174869537020084e-09,1.3903351739761898e-11,1.615039519653765e-09,1.3299185906468374e-18
3646,2028,761,1467,1.1244487407204614e-08,1.5949579118675892e-09,4.848627310283292e-09,1.0212234243832425e-18
3647,761,133,445,6.99996450451374e-10,1.6512663896701757e-09,2.743212979666872e-09,8.733879933706094e-19
3648,1697,761,445,1.1800601550990622e-08,8.279608719681075e-10,1.052664579313277e-08,9.02220249180883e-19
3649,761,1697,1467,5.677247905346889e-09,8.479204909597276e-10,2.1443849973708246e-09,9.754792039490728e-19
3650,2188,1901,1035,1.8540986000031065e-09,6.877254400199408e-10,4.848556779612046e-10,5.996988610605823e-19
3651,133,2188,793,1.2595494105050489e-09,6.646000203468418e-11,1.012333809079872e-09,7.458165114449572e-19
3652,2188,2089,793,6.065387948595216e-10,6.201435597484825e-10,1.5105637303582812e-09,6.640169547473049e-19
3653,2089,2188,1035,6.352848822374986e-10,7.626857966701157e-10,6.577779450039916e-10,5.902192887532868e-19
3654,1901,873,230,3.6299402745389043e-10,7.385409427691908e-12,2.8834826858738137e-10,6.711968998768458e-19
3655,873,167,230,7.699212713846486e-09,2.7742782724761015e-09,1.4056305130287723e-09,7.520662532369452e-19
3656,873,2188,133,5.464064189439575e-10,4.866685245568022e-10,9.31963362749411e-10,7.857152561111103e-19
3657,2188,873,1901,1.1842915140346334e-09,5.772423910830561e-10,3.064693188847085e-10,6.7194730960768615e-19
3658,1720,1521,2028,7.222131672409325e-10,9.420598416735817e-10,7.981929597712126e-10,9.937899612230965e-19
3659,167,1521,1720,2.4210160497870092e-09,1.0608138965402443e-10,1.7239578867547782e-09,9.400474575099796e-19
3660,873,1521,167,4.6119351119559315e-09,2.4867244794490034e-09,1.0905771999516884e-09,9.232694852595872e-19
3661,1521,761,2028,6.782527359170736e-12,9.134904208233889e-10,9.967973911982448e-10,9.671270819854872e-19
3662,761,1521,133,7.980367038697152e-10,1.6993221269558863e-09,2.6234046734349376e-09,9.415729992464105e-19
3663,1521,873,133,1.743185569325212e-09,1.6952400263032791e-09,8.662132140891612e-10,8.501927456095404e-19
3664,1363,1031,179,2.2396555115287408e-09,1.418496518793076e-09,7.789246497504858e-10,8.335771923612958e-19
3665,1363,772,562,1.0437138655466375e-08,1.1653651011672674e-09,9.879571196268668e-09,9.162106918172515e-19
3666,1031,1363,562,2.2122608008400853e-09,1.291848714462023e-09,2.53310803121634e-09,9.136520614513895e-19
3667,1916,1697,445,1.0111296863157957e-08,1.7247216401504125e-11,1.0548596071049502e-08,8.443119998661086e-19
3668,1916,1031,1697,1.0682231341169487e-08,7.629271071002933e-10,1.3175097650864231e-08,8.01966795812435e-19
3669,4,1916,445,6.850219484573091e-09,1.5581209636933303e-09,2.675308681962819e-09,8.390885123319628e-19
